  1.035E+02 2.32107E-18 -2.638E-03 -5.925E-10 -1.404E-09 -2.304E-12 -2.919E-13  1.00E-07
  1.040E+02 2.31399E-18 -2.645E-03 -5.744E-10 -1.409E-09 -2.294E-12 -2.993E-13  1.00E-07
  1.045E+02 2.30711E-18 -2.651E-03 -5.565E-10 -1.413E-09 -2.284E-12 -3.066E-13  1.00E-07
  1.050E+02 2.30041E-18 -2.656E-03 -5.387E-10 -1.418E-09 -2.274E-12 -3.137E-13  1.00E-07
  1.055E+02 2.29390E-18 -2.661E-03 -5.211E-10 -1.422E-09 -2.264E-12 -3.207E-13  1.00E-07
  1.060E+02 2.28757E-18 -2.665E-03 -5.036E-10 -1.426E-09 -2.253E-12 -3.275E-13  1.00E-07
  1.065E+02 2.28142E-18 -2.669E-03 -4.862E-10 -1.430E-09 -2.242E-12 -3.341E-13  1.00E-07
  1.070E+02 2.27544E-18 -2.672E-03 -4.690E-10 -1.434E-09 -2.232E-12 -3.405E-13  1.00E-07
  1.075E+02 2.26963E-18 -2.674E-03 -4.519E-10 -1.437E-09 -2.221E-12 -3.468E-13  1.00E-07
  1.080E+02 2.26398E-18 -2.676E-03 -4.350E-10 -1.440E-09 -2.210E-12 -3.530E-13  1.00E-07
  1.085E+02 2.25849E-18 -2.677E-03 -4.182E-10 -1.443E-09 -2.198E-12 -3.589E-13  1.00E-07
  1.090E+02 2.25316E-18 -2.678E-03 -4.016E-10 -1.446E-09 -2.187E-12 -3.647E-13  1.00E-07
  1.095E+02 2.24798E-18 -2.678E-03 -3.851E-10 -1.449E-09 -2.176E-12 -3.703E-13  1.00E-07
  1.100E+02 2.24295E-18 -2.677E-03 -3.687E-10 -1.452E-09 -2.164E-12 -3.758E-13  1.00E-07
  1.105E+02 2.23806E-18 -2.676E-03 -3.525E-10 -1.454E-09 -2.152E-12 -3.811E-13  1.00E-07
  1.110E+02 2.23331E-18 -2.675E-03 -3.365E-10 -1.456E-09 -2.141E-12 -3.863E-13  1.00E-07
  1.115E+02 2.22869E-18 -2.673E-03 -3.206E-10 -1.458E-09 -2.129E-12 -3.913E-13  1.00E-07
  1.120E+02 2.22421E-18 -2.670E-03 -3.048E-10 -1.460E-09 -2.117E-12 -3.961E-13  1.00E-07
  1.125E+02 2.21987E-18 -2.667E-03 -2.892E-10 -1.462E-09 -2.104E-12 -4.008E-13  1.00E-07
  1.130E+02 2.21564E-18 -2.663E-03 -2.737E-10 -1.463E-09 -2.092E-12 -4.053E-13  1.00E-07
  1.135E+02 2.21154E-18 -2.659E-03 -2.584E-10 -1.464E-09 -2.080E-12 -4.097E-13  1.00E-07
  1.140E+02 2.20757E-18 -2.654E-03 -2.433E-10 -1.466E-09 -2.067E-12 -4.139E-13  1.00E-07
  1.145E+02 2.20370E-18 -2.649E-03 -2.283E-10 -1.467E-09 -2.055E-12 -4.179E-13  1.00E-07
  1.150E+02 2.19996E-18 -2.643E-03 -2.134E-10 -1.468E-09 -2.042E-12 -4.218E-13  1.00E-07
  1.155E+02 2.19632E-18 -2.637E-03 -1.987E-10 -1.469E-09 -2.029E-12 -4.255E-13  1.00E-07
  1.160E+02 2.19279E-18 -2.630E-03 -1.842E-10 -1.469E-09 -2.016E-12 -4.291E-13  1.00E-07
  1.165E+02 2.18937E-18 -2.623E-03 -1.697E-10 -1.470E-09 -2.004E-12 -4.325E-13  1.00E-07
  1.170E+02 2.18605E-18 -2.616E-03 -1.555E-10 -1.470E-09 -1.990E-12 -4.358E-13  1.00E-07
  1.175E+02 2.18284E-18 -2.608E-03 -1.414E-10 -1.471E-09 -1.977E-12 -4.389E-13  1.00E-07
  1.180E+02 2.17972E-18 -2.599E-03 -1.274E-10 -1.471E-09 -1.964E-12 -4.419E-13  1.00E-07
  1.185E+02 2.17669E-18 -2.590E-03 -1.136E-10 -1.471E-09 -1.951E-12 -4.447E-13  1.00E-07
  1.190E+02 2.17376E-18 -2.581E-03 -9.996E-11 -1.471E-09 -1.937E-12 -4.474E-13  1.00E-07
  1.195E+02 2.17092E-18 -2.571E-03 -8.645E-11 -1.471E-09 -1.924E-12 -4.499E-13  1.00E-07
  1.200E+02 2.16816E-18 -2.561E-03 -7.309E-11 -1.471E-09 -1.910E-12 -4.523E-13  1.00E-07
  1.205E+02 2.16549E-18 -2.551E-03 -5.988E-11 -1.470E-09 -1.897E-12 -4.545E-13  1.00E-07
  1.210E+02 2.16291E-18 -2.540E-03 -4.681E-11 -1.470E-09 -1.883E-12 -4.566E-13  1.00E-07
  1.215E+02 2.16040E-18 -2.528E-03 -3.390E-11 -1.469E-09 -1.869E-12 -4.585E-13  1.00E-07
  1.220E+02 2.15798E-18 -2.517E-03 -2.112E-11 -1.469E-09 -1.855E-12 -4.603E-13  1.00E-07
  1.225E+02 2.15563E-18 -2.505E-03 -8.500E-12 -1.468E-09 -1.841E-12 -4.619E-13  1.00E-07
  1.230E+02 2.15336E-18 -2.492E-03  3.979E-12 -1.467E-09 -1.827E-12 -4.634E-13  1.00E-07
  1.235E+02 2.15116E-18 -2.479E-03  1.631E-11 -1.467E-09 -1.813E-12 -4.648E-13  1.00E-07
  1.240E+02 2.14903E-18 -2.466E-03  2.850E-11 -1.466E-09 -1.799E-12 -4.660E-13  1.00E-07
  1.245E+02 2.14697E-18 -2.453E-03  4.054E-11 -1.465E-09 -1.785E-12 -4.671E-13  1.00E-07
  1.250E+02 2.14498E-18 -2.439E-03  5.244E-11 -1.464E-09 -1.771E-12 -4.681E-13  1.00E-07
  1.255E+02 2.14305E-18 -2.425E-03  6.420E-11 -1.463E-09 -1.756E-12 -4.689E-13  1.00E-07
  1.260E+02 2.14119E-18 -2.411E-03  7.581E-11 -1.461E-09 -1.742E-12 -4.696E-13  1.00E-07
  1.265E+02 2.13938E-18 -2.396E-03  8.729E-11 -1.460E-09 -1.727E-12 -4.701E-13  1.00E-07
  1.270E+02 2.13764E-18 -2.381E-03  9.862E-11 -1.459E-09 -1.713E-12 -4.705E-13  1.00E-07
  1.275E+02 2.13596E-18 -2.366E-03  1.098E-10 -1.457E-09 -1.698E-12 -4.708E-13  1.00E-07
  1.280E+02 2.13433E-18 -2.350E-03  1.209E-10 -1.456E-09 -1.683E-12 -4.709E-13  1.00E-07
  1.285E+02 2.13276E-18 -2.334E-03  1.318E-10 -1.454E-09 -1.669E-12 -4.709E-13  1.00E-07
  1.290E+02 2.13125E-18 -2.318E-03  1.425E-10 -1.453E-09 -1.654E-12 -4.708E-13  1.00E-07
  1.295E+02 2.12978E-18 -2.302E-03  1.532E-10 -1.451E-09 -1.639E-12 -4.706E-13  1.00E-07
  1.300E+02 2.12837E-18 -2.285E-03  1.637E-10 -1.450E-09 -1.624E-12 -4.702E-13  1.00E-07
  1.305E+02 2.12701E-18 -2.268E-03  1.740E-10 -1.448E-09 -1.609E-12 -4.697E-13  1.00E-07
  1.310E+02 2.12569E-18 -2.251E-03  1.843E-10 -1.446E-09 -1.594E-12 -4.691E-13  1.00E-07
  1.315E+02 2.12442E-18 -2.233E-03  1.943E-10 -1.445E-09 -1.579E-12 -4.683E-13  1.00E-07
  1.320E+02 2.12320E-18 -2.216E-03  2.043E-10 -1.443E-09 -1.564E-12 -4.674E-13  1.00E-07
  1.325E+02 2.12202E-18 -2.198E-03  2.141E-10 -1.441E-09 -1.549E-12 -4.664E-13  1.00E-07
  1.330E+02 2.12088E-18 -2.180E-03  2.238E-10 -1.439E-09 -1.534E-12 -4.653E-13  1.00E-07
  1.335E+02 2.11979E-18 -2.161E-03  2.334E-10 -1.437E-09 -1.519E-12 -4.641E-13  1.00E-07
  1.340E+02 2.11873E-18 -2.143E-03  2.428E-10 -1.435E-09 -1.503E-12 -4.627E-13  1.00E-07
  1.345E+02 2.11772E-18 -2.124E-03  2.521E-10 -1.433E-09 -1.488E-12 -4.613E-13  1.00E-07
  1.350E+02 2.11674E-18 -2.105E-03  2.612E-10 -1.431E-09 -1.473E-12 -4.597E-13  1.00E-07
  1.355E+02 2.11580E-18 -2.086E-03  2.703E-10 -1.429E-09 -1.457E-12 -4.580E-13  1.00E-07
  1.360E+02 2.11489E-18 -2.066E-03  2.792E-10 -1.427E-09 -1.442E-12 -4.562E-13  1.00E-07
  1.365E+02 2.11402E-18 -2.047E-03  2.880E-10 -1.425E-09 -1.426E-12 -4.543E-13  1.00E-07
  1.370E+02 2.11319E-18 -2.027E-03  2.966E-10 -1.423E-09 -1.411E-12 -4.522E-13  1.00E-07
  1.375E+02 2.11238E-18 -2.007E-03  3.051E-10 -1.421E-09 -1.395E-12 -4.501E-13  1.00E-07
  1.380E+02 2.11161E-18 -1.987E-03  3.135E-10 -1.419E-09 -1.380E-12 -4.478E-13  1.00E-07
  1.385E+02 2.11087E-18 -1.967E-03  3.218E-10 -1.417E-09 -1.364E-12 -4.455E-13  1.00E-07
  1.390E+02 2.11016E-18 -1.946E-03  3.300E-10 -1.415E-09 -1.348E-12 -4.430E-13  1.00E-07
  1.395E+02 2.10948E-18 -1.926E-03  3.380E-10 -1.413E-09 -1.332E-12 -4.404E-13  1.00E-07
  1.400E+02 2.10882E-18 -1.905E-03  3.459E-10 -1.410E-09 -1.317E-12 -4.378E-13  1.00E-07
  1.405E+02 2.10820E-18 -1.884E-03  3.537E-10 -1.408E-09 -1.301E-12 -4.350E-13  1.00E-07
  1.410E+02 2.10759E-18 -1.863E-03  3.614E-10 -1.406E-09 -1.285E-12 -4.321E-13  1.00E-07
  1.415E+02 2.10702E-18 -1.842E-03  3.689E-10 -1.404E-09 -1.269E-12 -4.291E-13  1.00E-07
  1.420E+02 2.10647E-18 -1.820E-03  3.763E-10 -1.402E-09 -1.253E-12 -4.260E-13  1.00E-07
  1.425E+02 2.10594E-18 -1.799E-03  3.836E-10 -1.400E-09 -1.238E-12 -4.229E-13  1.00E-07
  1.430E+02 2.10544E-18 -1.777E-03  3.908E-10 -1.397E-09 -1.222E-12 -4.196E-13  1.00E-07
  1.435E+02 2.10496E-18 -1.756E-03  3.979E-10 -1.395E-09 -1.206E-12 -4.162E-13  1.00E-07
  1.440E+02 2.10449E-18 -1.734E-03  4.049E-10 -1.393E-09 -1.190E-12 -4.128E-13  1.00E-07
  1.445E+02 2.10406E-18 -1.712E-03  4.117E-10 -1.391E-09 -1.174E-12 -4.092E-13  1.00E-07
  1.450E+02 2.10364E-18 -1.690E-03  4.184E-10 -1.389E-09 -1.158E-12 -4.056E-13  1.00E-07
  1.455E+02 2.10324E-18 -1.668E-03  4.250E-10 -1.387E-09 -1.142E-12 -4.018E-13  1.00E-07
  1.460E+02 2.10285E-18 -1.645E-03  4.315E-10 -1.384E-09 -1.126E-12 -3.980E-13  1.00E-07
  1.465E+02 2.10249E-18 -1.623E-03  4.379E-10 -1.382E-09 -1.109E-12 -3.941E-13  1.00E-07
  1.470E+02 2.10215E-18 -1.600E-03  4.442E-10 -1.380E-09 -1.093E-12 -3.901E-13  1.00E-07
  1.475E+02 2.10182E-18 -1.578E-03  4.504E-10 -1.378E-09 -1.077E-12 -3.860E-13  1.00E-07
  1.480E+02 2.10150E-18 -1.555E-03  4.564E-10 -1.376E-09 -1.061E-12 -3.819E-13  1.00E-07
  1.485E+02 2.10121E-18 -1.532E-03  4.624E-10 -1.374E-09 -1.045E-12 -3.776E-13  1.00E-07
  1.490E+02 2.10092E-18 -1.510E-03  4.682E-10 -1.372E-09 -1.029E-12 -3.733E-13  1.00E-07
  1.495E+02 2.10066E-18 -1.487E-03  4.740E-10 -1.370E-09 -1.012E-12 -3.689E-13  1.00E-07
  1.500E+02 2.10040E-18 -1.464E-03  4.796E-10 -1.368E-09 -9.961E-13 -3.644E-13  1.00E-07
  1.505E+02 2.10016E-18 -1.440E-03  4.851E-10 -1.366E-09 -9.798E-13 -3.598E-13  1.00E-07
  1.510E+02 2.09994E-18 -1.417E-03  4.905E-10 -1.364E-09 -9.635E-13 -3.552E-13  1.00E-07
  1.515E+02 2.09972E-18 -1.394E-03  4.958E-10 -1.362E-09 -9.472E-13 -3.505E-13  1.00E-07
  1.520E+02 2.09952E-18 -1.371E-03  5.010E-10 -1.360E-09 -9.308E-13 -3.457E-13  1.00E-07
  1.525E+02 2.09933E-18 -1.347E-03  5.061E-10 -1.358E-09 -9.145E-13 -3.408E-13  1.00E-07
  1.530E+02 2.09915E-18 -1.324E-03  5.111E-10 -1.356E-09 -8.981E-13 -3.359E-13  1.00E-07
  1.535E+02 2.09898E-18 -1.300E-03  5.160E-10 -1.354E-09 -8.818E-13 -3.309E-13  1.00E-07
  1.540E+02 2.09882E-18 -1.276E-03  5.208E-10 -1.352E-09 -8.654E-13 -3.258E-13  1.00E-07
  1.545E+02 2.09867E-18 -1.253E-03  5.255E-10 -1.350E-09 -8.489E-13 -3.207E-13  1.00E-07
  1.550E+02 2.09852E-18 -1.229E-03  5.300E-10 -1.348E-09 -8.325E-13 -3.155E-13  1.00E-07
  1.555E+02 2.09839E-18 -1.205E-03  5.345E-10 -1.346E-09 -8.161E-13 -3.102E-13  1.00E-07
  1.560E+02 2.09827E-18 -1.181E-03  5.389E-10 -1.345E-09 -7.996E-13 -3.049E-13  1.00E-07
  1.565E+02 2.09815E-18 -1.157E-03  5.432E-10 -1.343E-09 -7.831E-13 -2.995E-13  1.00E-07
  1.570E+02 2.09804E-18 -1.134E-03  5.474E-10 -1.341E-09 -7.667E-13 -2.940E-13  1.00E-07
  1.575E+02 2.09794E-18 -1.110E-03  5.515E-10 -1.339E-09 -7.502E-13 -2.885E-13  1.00E-07
  1.580E+02 2.09785E-18 -1.085E-03  5.554E-10 -1.338E-09 -7.337E-13 -2.830E-13  1.00E-07
  1.585E+02 2.09776E-18 -1.061E-03  5.593E-10 -1.336E-09 -7.171E-13 -2.773E-13  1.00E-07
  1.590E+02 2.09768E-18 -1.037E-03  5.631E-10 -1.334E-09 -7.006E-13 -2.717E-13  1.00E-07
  1.595E+02 2.09761E-18 -1.013E-03  5.668E-10 -1.333E-09 -6.841E-13 -2.659E-13  1.00E-07
  1.600E+02 2.09754E-18 -9.888E-04  5.704E-10 -1.331E-09 -6.675E-13 -2.601E-13  1.00E-07
  1.605E+02 2.09747E-18 -9.645E-04  5.739E-10 -1.330E-09 -6.509E-13 -2.543E-13  1.00E-07
  1.610E+02 2.09742E-18 -9.402E-04  5.774E-10 -1.328E-09 -6.344E-13 -2.484E-13  1.00E-07
  1.615E+02 2.09736E-18 -9.158E-04  5.807E-10 -1.327E-09 -6.178E-13 -2.425E-13  1.00E-07
  1.620E+02 2.09731E-18 -8.915E-04  5.839E-10 -1.325E-09 -6.012E-13 -2.365E-13  1.00E-07
  1.625E+02 2.09727E-18 -8.670E-04  5.870E-10 -1.324E-09 -5.846E-13 -2.304E-13  1.00E-07
  1.630E+02 2.09723E-18 -8.426E-04  5.901E-10 -1.323E-09 -5.680E-13 -2.244E-13  1.00E-07
  1.635E+02 2.09719E-18 -8.181E-04  5.930E-10 -1.321E-09 -5.514E-13 -2.182E-13  1.00E-07
  1.640E+02 2.09716E-18 -7.936E-04  5.959E-10 -1.320E-09 -5.347E-13 -2.121E-13  1.00E-07
  1.645E+02 2.09713E-18 -7.691E-04  5.986E-10 -1.319E-09 -5.181E-13 -2.059E-13  1.00E-07
  1.650E+02 2.09710E-18 -7.445E-04  6.013E-10 -1.317E-09 -5.015E-13 -1.996E-13  1.00E-07
  1.655E+02 2.09707E-18 -7.199E-04  6.039E-10 -1.316E-09 -4.848E-13 -1.933E-13  1.00E-07
  1.660E+02 2.09705E-18 -6.953E-04  6.064E-10 -1.315E-09 -4.682E-13 -1.870E-13  1.00E-07
  1.665E+02 2.09703E-18 -6.707E-04  6.088E-10 -1.314E-09 -4.515E-13 -1.806E-13  1.00E-07
  1.670E+02 2.09702E-18 -6.460E-04  6.111E-10 -1.313E-09 -4.348E-13 -1.743E-13  1.00E-07
  1.675E+02 2.09700E-18 -6.213E-04  6.133E-10 -1.312E-09 -4.181E-13 -1.678E-13  1.00E-07
  1.680E+02 2.09699E-18 -5.966E-04  6.154E-10 -1.311E-09 -4.015E-13 -1.614E-13  1.00E-07
  1.685E+02 2.09698E-18 -5.719E-04  6.174E-10 -1.310E-09 -3.848E-13 -1.549E-13  1.00E-07
  1.690E+02 2.09697E-18 -5.472E-04  6.194E-10 -1.309E-09 -3.681E-13 -1.484E-13  1.00E-07
  1.695E+02 2.09696E-18 -5.224E-04  6.213E-10 -1.308E-09 -3.514E-13 -1.418E-13  1.00E-07
  1.700E+02 2.09695E-18 -4.976E-04  6.230E-10 -1.307E-09 -3.347E-13 -1.352E-13  1.00E-07
  1.705E+02 2.09695E-18 -4.728E-04  6.247E-10 -1.306E-09 -3.180E-13 -1.286E-13  1.00E-07
  1.710E+02 2.09694E-18 -4.480E-04  6.263E-10 -1.306E-09 -3.013E-13 -1.220E-13  1.00E-07
  1.715E+02 2.09694E-18 -4.232E-04  6.278E-10 -1.305E-09 -2.846E-13 -1.153E-13  1.00E-07
  1.720E+02 2.09694E-18 -3.984E-04  6.292E-10 -1.304E-09 -2.678E-13 -1.087E-13  1.00E-07
  1.725E+02 2.09693E-18 -3.735E-04  6.306E-10 -1.304E-09 -2.511E-13 -1.020E-13  1.00E-07
  1.730E+02 2.09693E-18 -3.487E-04  6.318E-10 -1.303E-09 -2.344E-13 -9.527E-14  1.00E-07
  1.735E+02 2.09693E-18 -3.238E-04  6.330E-10 -1.302E-09 -2.177E-13 -8.854E-14  1.00E-07
  1.740E+02 2.09693E-18 -2.990E-04  6.341E-10 -1.302E-09 -2.009E-13 -8.180E-14  1.00E-07
  1.745E+02 2.09693E-18 -2.741E-04  6.351E-10 -1.301E-09 -1.842E-13 -7.504E-14  1.00E-07
  1.750E+02 2.09693E-18 -2.492E-04  6.360E-10 -1.301E-09 -1.675E-13 -6.826E-14  1.00E-07
  1.755E+02 2.09693E-18 -2.243E-04  6.368E-10 -1.301E-09 -1.507E-13 -6.147E-14  1.00E-07
  1.760E+02 2.09693E-18 -1.994E-04  6.375E-10 -1.300E-09 -1.340E-13 -5.467E-14  1.00E-07
  1.765E+02 2.09693E-18 -1.745E-04  6.381E-10 -1.300E-09 -1.172E-13 -4.786E-14  1.00E-07
  1.770E+02 2.09693E-18 -1.496E-04  6.387E-10 -1.300E-09 -1.005E-13 -4.104E-14  1.00E-07
  1.775E+02 2.09693E-18 -1.246E-04  6.392E-10 -1.299E-09 -8.374E-14 -3.421E-14  1.00E-07
  1.780E+02 2.09693E-18 -9.971E-05  6.396E-10 -1.299E-09 -6.699E-14 -2.738E-14  1.00E-07
  1.785E+02 2.09693E-18 -7.479E-05  6.399E-10 -1.299E-09 -5.025E-14 -2.054E-14  1.00E-07
  1.790E+02 2.09694E-18 -4.986E-05  6.401E-10 -1.299E-09 -3.350E-14 -1.369E-14  1.00E-07
  1.795E+02 2.09694E-18 -2.493E-05  6.402E-10 -1.299E-09 -1.675E-14 -6.847E-15  1.00E-07
  1.800E+02 2.09694E-18 -3.499E-19  6.402E-10 -1.299E-09 -2.350E-28 -9.609E-29  1.00E-07

  TOTAL ELASTIC CROSS SECTION = 1.261400E-16 cm**2
               FROM DCS TABLE = 1.261375E-16  (REL. DIF. = 1.93E-05)

  1ST TRANSPORT CROSS SECTION = 3.840961E-17 cm**2
               FROM DCS TABLE = 3.840963E-17  (REL. DIF. = 4.14E-07)

  2ND TRANSPORT CROSS SECTION = 5.519077E-17 cm**2

  **** DPWA0 ENDED ************************************************************

