  1.045E+02 4.34488E-18 -1.419E-03 -1.004E-09 -1.827E-09 -1.634E-12  9.853E-14  1.00E-07
  1.050E+02 4.33769E-18 -1.420E-03 -9.822E-10 -1.837E-09 -1.628E-12  9.285E-14  1.00E-07
  1.055E+02 4.33081E-18 -1.421E-03 -9.604E-10 -1.846E-09 -1.621E-12  8.725E-14  1.00E-07
  1.060E+02 4.32423E-18 -1.422E-03 -9.387E-10 -1.856E-09 -1.615E-12  8.175E-14  1.00E-07
  1.065E+02 4.31793E-18 -1.422E-03 -9.172E-10 -1.865E-09 -1.609E-12  7.632E-14  1.00E-07
  1.070E+02 4.31191E-18 -1.422E-03 -8.958E-10 -1.873E-09 -1.602E-12  7.099E-14  1.00E-07
  1.075E+02 4.30616E-18 -1.421E-03 -8.745E-10 -1.882E-09 -1.595E-12  6.573E-14  1.00E-07
  1.080E+02 4.30067E-18 -1.420E-03 -8.534E-10 -1.890E-09 -1.589E-12  6.057E-14  1.00E-07
  1.085E+02 4.29544E-18 -1.419E-03 -8.324E-10 -1.898E-09 -1.582E-12  5.549E-14  1.00E-07
  1.090E+02 4.29046E-18 -1.418E-03 -8.116E-10 -1.906E-09 -1.575E-12  5.049E-14  1.00E-07
  1.095E+02 4.28572E-18 -1.416E-03 -7.910E-10 -1.913E-09 -1.567E-12  4.558E-14  1.00E-07
  1.100E+02 4.28121E-18 -1.414E-03 -7.704E-10 -1.920E-09 -1.560E-12  4.076E-14  1.00E-07
  1.105E+02 4.27694E-18 -1.412E-03 -7.501E-10 -1.927E-09 -1.553E-12  3.602E-14  1.00E-07
  1.110E+02 4.27288E-18 -1.410E-03 -7.299E-10 -1.934E-09 -1.545E-12  3.137E-14  1.00E-07
  1.115E+02 4.26904E-18 -1.407E-03 -7.098E-10 -1.940E-09 -1.538E-12  2.680E-14  1.00E-07
  1.120E+02 4.26540E-18 -1.404E-03 -6.900E-10 -1.947E-09 -1.530E-12  2.231E-14  1.00E-07
  1.125E+02 4.26197E-18 -1.401E-03 -6.702E-10 -1.953E-09 -1.523E-12  1.792E-14  1.00E-07
  1.130E+02 4.25874E-18 -1.397E-03 -6.507E-10 -1.958E-09 -1.515E-12  1.360E-14  1.00E-07
  1.135E+02 4.25569E-18 -1.394E-03 -6.312E-10 -1.964E-09 -1.507E-12  9.370E-15  1.00E-07
  1.140E+02 4.25283E-18 -1.390E-03 -6.120E-10 -1.969E-09 -1.499E-12  5.224E-15  1.00E-07
  1.145E+02 4.25015E-18 -1.385E-03 -5.929E-10 -1.974E-09 -1.491E-12  1.162E-15  1.00E-07
  1.150E+02 4.24765E-18 -1.381E-03 -5.740E-10 -1.979E-09 -1.483E-12 -2.817E-15  1.00E-07
  1.155E+02 4.24531E-18 -1.376E-03 -5.552E-10 -1.984E-09 -1.474E-12 -6.712E-15  1.00E-07
  1.160E+02 4.24314E-18 -1.372E-03 -5.366E-10 -1.989E-09 -1.466E-12 -1.052E-14  1.00E-07
  1.165E+02 4.24112E-18 -1.366E-03 -5.182E-10 -1.993E-09 -1.458E-12 -1.425E-14  1.00E-07
  1.170E+02 4.23926E-18 -1.361E-03 -5.000E-10 -1.997E-09 -1.449E-12 -1.790E-14  1.00E-07
  1.175E+02 4.23755E-18 -1.356E-03 -4.819E-10 -2.001E-09 -1.440E-12 -2.146E-14  1.00E-07
  1.180E+02 4.23598E-18 -1.350E-03 -4.639E-10 -2.005E-09 -1.432E-12 -2.495E-14  1.00E-07
  1.185E+02 4.23455E-18 -1.344E-03 -4.462E-10 -2.009E-09 -1.423E-12 -2.835E-14  1.00E-07
  1.190E+02 4.23326E-18 -1.338E-03 -4.286E-10 -2.012E-09 -1.414E-12 -3.167E-14  1.00E-07
  1.195E+02 4.23210E-18 -1.332E-03 -4.112E-10 -2.016E-09 -1.405E-12 -3.491E-14  1.00E-07
  1.200E+02 4.23106E-18 -1.325E-03 -3.939E-10 -2.019E-09 -1.396E-12 -3.806E-14  1.00E-07
  1.205E+02 4.23014E-18 -1.319E-03 -3.768E-10 -2.022E-09 -1.387E-12 -4.114E-14  1.00E-07
  1.210E+02 4.22935E-18 -1.312E-03 -3.599E-10 -2.025E-09 -1.378E-12 -4.414E-14  1.00E-07
  1.215E+02 4.22867E-18 -1.305E-03 -3.431E-10 -2.028E-09 -1.369E-12 -4.706E-14  1.00E-07
  1.220E+02 4.22810E-18 -1.298E-03 -3.265E-10 -2.030E-09 -1.359E-12 -4.990E-14  1.00E-07
  1.225E+02 4.22763E-18 -1.290E-03 -3.101E-10 -2.033E-09 -1.350E-12 -5.266E-14  1.00E-07
  1.230E+02 4.22727E-18 -1.283E-03 -2.939E-10 -2.035E-09 -1.341E-12 -5.534E-14  1.00E-07
  1.235E+02 4.22701E-18 -1.275E-03 -2.778E-10 -2.037E-09 -1.331E-12 -5.795E-14  1.00E-07
  1.240E+02 4.22684E-18 -1.268E-03 -2.619E-10 -2.039E-09 -1.321E-12 -6.047E-14  1.00E-07
  1.245E+02 4.22676E-18 -1.260E-03 -2.461E-10 -2.041E-09 -1.312E-12 -6.293E-14  1.00E-07
  1.250E+02 4.22678E-18 -1.252E-03 -2.305E-10 -2.043E-09 -1.302E-12 -6.530E-14  1.00E-07
  1.255E+02 4.22688E-18 -1.243E-03 -2.151E-10 -2.045E-09 -1.292E-12 -6.760E-14  1.00E-07
  1.260E+02 4.22706E-18 -1.235E-03 -1.999E-10 -2.046E-09 -1.282E-12 -6.982E-14  1.00E-07
  1.265E+02 4.22732E-18 -1.227E-03 -1.848E-10 -2.048E-09 -1.273E-12 -7.197E-14  1.00E-07
  1.270E+02 4.22766E-18 -1.218E-03 -1.699E-10 -2.049E-09 -1.263E-12 -7.404E-14  1.00E-07
  1.275E+02 4.22807E-18 -1.209E-03 -1.551E-10 -2.050E-09 -1.252E-12 -7.604E-14  1.00E-07
  1.280E+02 4.22856E-18 -1.200E-03 -1.405E-10 -2.052E-09 -1.242E-12 -7.797E-14  1.00E-07
  1.285E+02 4.22911E-18 -1.191E-03 -1.261E-10 -2.053E-09 -1.232E-12 -7.982E-14  1.00E-07
  1.290E+02 4.22972E-18 -1.182E-03 -1.119E-10 -2.054E-09 -1.222E-12 -8.160E-14  1.00E-07
  1.295E+02 4.23040E-18 -1.173E-03 -9.778E-11 -2.054E-09 -1.212E-12 -8.331E-14  1.00E-07
  1.300E+02 4.23113E-18 -1.164E-03 -8.385E-11 -2.055E-09 -1.201E-12 -8.495E-14  1.00E-07
  1.305E+02 4.23193E-18 -1.154E-03 -7.009E-11 -2.056E-09 -1.191E-12 -8.652E-14  1.00E-07
  1.310E+02 4.23277E-18 -1.145E-03 -5.650E-11 -2.057E-09 -1.181E-12 -8.801E-14  1.00E-07
  1.315E+02 4.23367E-18 -1.135E-03 -4.307E-11 -2.057E-09 -1.170E-12 -8.944E-14  1.00E-07
  1.320E+02 4.23462E-18 -1.126E-03 -2.980E-11 -2.058E-09 -1.160E-12 -9.080E-14  1.00E-07
  1.325E+02 4.23562E-18 -1.116E-03 -1.669E-11 -2.058E-09 -1.149E-12 -9.209E-14  1.00E-07
  1.330E+02 4.23666E-18 -1.106E-03 -3.741E-12 -2.058E-09 -1.138E-12 -9.331E-14  1.00E-07
  1.335E+02 4.23774E-18 -1.096E-03  9.044E-12 -2.059E-09 -1.128E-12 -9.446E-14  1.00E-07
  1.340E+02 4.23887E-18 -1.086E-03  2.167E-11 -2.059E-09 -1.117E-12 -9.555E-14  1.00E-07
  1.345E+02 4.24003E-18 -1.076E-03  3.413E-11 -2.059E-09 -1.106E-12 -9.657E-14  1.00E-07
  1.350E+02 4.24123E-18 -1.065E-03  4.644E-11 -2.059E-09 -1.095E-12 -9.753E-14  1.00E-07
  1.355E+02 4.24246E-18 -1.055E-03  5.859E-11 -2.059E-09 -1.084E-12 -9.842E-14  1.00E-07
  1.360E+02 4.24372E-18 -1.045E-03  7.057E-11 -2.059E-09 -1.073E-12 -9.924E-14  1.00E-07
  1.365E+02 4.24502E-18 -1.034E-03  8.240E-11 -2.059E-09 -1.062E-12 -1.000E-13  1.00E-07
  1.370E+02 4.24634E-18 -1.024E-03  9.408E-11 -2.059E-09 -1.051E-12 -1.007E-13  1.00E-07
  1.375E+02 4.24769E-18 -1.013E-03  1.056E-10 -2.058E-09 -1.040E-12 -1.013E-13  1.00E-07
  1.380E+02 4.24907E-18 -1.002E-03  1.170E-10 -2.058E-09 -1.029E-12 -1.019E-13  1.00E-07
  1.385E+02 4.25047E-18 -9.918E-04  1.282E-10 -2.058E-09 -1.018E-12 -1.024E-13  1.00E-07
  1.390E+02 4.25189E-18 -9.810E-04  1.392E-10 -2.057E-09 -1.007E-12 -1.029E-13  1.00E-07
  1.395E+02 4.25333E-18 -9.701E-04  1.501E-10 -2.057E-09 -9.955E-13 -1.033E-13  1.00E-07
  1.400E+02 4.25478E-18 -9.592E-04  1.608E-10 -2.056E-09 -9.842E-13 -1.036E-13  1.00E-07
  1.405E+02 4.25626E-18 -9.482E-04  1.714E-10 -2.056E-09 -9.728E-13 -1.039E-13  1.00E-07
  1.410E+02 4.25774E-18 -9.372E-04  1.819E-10 -2.055E-09 -9.615E-13 -1.041E-13  1.00E-07
  1.415E+02 4.25924E-18 -9.261E-04  1.921E-10 -2.055E-09 -9.501E-13 -1.043E-13  1.00E-07
  1.420E+02 4.26076E-18 -9.150E-04  2.023E-10 -2.054E-09 -9.386E-13 -1.044E-13  1.00E-07
  1.425E+02 4.26228E-18 -9.038E-04  2.123E-10 -2.054E-09 -9.271E-13 -1.044E-13  1.00E-07
  1.430E+02 4.26381E-18 -8.925E-04  2.221E-10 -2.053E-09 -9.156E-13 -1.044E-13  1.00E-07
  1.435E+02 4.26536E-18 -8.813E-04  2.318E-10 -2.052E-09 -9.040E-13 -1.043E-13  1.00E-07
  1.440E+02 4.26690E-18 -8.699E-04  2.413E-10 -2.052E-09 -8.924E-13 -1.042E-13  1.00E-07
  1.445E+02 4.26845E-18 -8.586E-04  2.507E-10 -2.051E-09 -8.808E-13 -1.040E-13  1.00E-07
  1.450E+02 4.27001E-18 -8.472E-04  2.599E-10 -2.050E-09 -8.691E-13 -1.038E-13  1.00E-07
  1.455E+02 4.27157E-18 -8.357E-04  2.690E-10 -2.049E-09 -8.574E-13 -1.035E-13  1.00E-07
  1.460E+02 4.27313E-18 -8.242E-04  2.780E-10 -2.048E-09 -8.457E-13 -1.032E-13  1.00E-07
  1.465E+02 4.27468E-18 -8.127E-04  2.868E-10 -2.048E-09 -8.339E-13 -1.028E-13  1.00E-07
  1.470E+02 4.27624E-18 -8.011E-04  2.954E-10 -2.047E-09 -8.221E-13 -1.024E-13  1.00E-07
  1.475E+02 4.27780E-18 -7.895E-04  3.039E-10 -2.046E-09 -8.103E-13 -1.019E-13  1.00E-07
  1.480E+02 4.27935E-18 -7.779E-04  3.123E-10 -2.045E-09 -7.985E-13 -1.014E-13  1.00E-07
  1.485E+02 4.28090E-18 -7.662E-04  3.205E-10 -2.044E-09 -7.866E-13 -1.008E-13  1.00E-07
  1.490E+02 4.28244E-18 -7.546E-04  3.286E-10 -2.043E-09 -7.747E-13 -1.002E-13  1.00E-07
  1.495E+02 4.28398E-18 -7.428E-04  3.365E-10 -2.042E-09 -7.627E-13 -9.953E-14  1.00E-07
  1.500E+02 4.28551E-18 -7.311E-04  3.443E-10 -2.041E-09 -7.507E-13 -9.882E-14  1.00E-07
  1.505E+02 4.28703E-18 -7.193E-04  3.520E-10 -2.040E-09 -7.387E-13 -9.806E-14  1.00E-07
  1.510E+02 4.28854E-18 -7.075E-04  3.595E-10 -2.039E-09 -7.267E-13 -9.726E-14  1.00E-07
  1.515E+02 4.29004E-18 -6.957E-04  3.669E-10 -2.038E-09 -7.147E-13 -9.641E-14  1.00E-07
  1.520E+02 4.29153E-18 -6.838E-04  3.741E-10 -2.038E-09 -7.026E-13 -9.552E-14  1.00E-07
  1.525E+02 4.29301E-18 -6.719E-04  3.812E-10 -2.037E-09 -6.905E-13 -9.459E-14  1.00E-07
  1.530E+02 4.29447E-18 -6.600E-04  3.881E-10 -2.036E-09 -6.783E-13 -9.361E-14  1.00E-07
  1.535E+02 4.29592E-18 -6.481E-04  3.950E-10 -2.035E-09 -6.662E-13 -9.260E-14  1.00E-07
  1.540E+02 4.29736E-18 -6.361E-04  4.016E-10 -2.034E-09 -6.540E-13 -9.155E-14  1.00E-07
  1.545E+02 4.29878E-18 -6.242E-04  4.082E-10 -2.033E-09 -6.418E-13 -9.045E-14  1.00E-07
  1.550E+02 4.30018E-18 -6.122E-04  4.146E-10 -2.032E-09 -6.296E-13 -8.932E-14  1.00E-07
  1.555E+02 4.30157E-18 -6.002E-04  4.209E-10 -2.031E-09 -6.173E-13 -8.815E-14  1.00E-07
  1.560E+02 4.30294E-18 -5.881E-04  4.270E-10 -2.030E-09 -6.051E-13 -8.694E-14  1.00E-07
  1.565E+02 4.30430E-18 -5.761E-04  4.330E-10 -2.029E-09 -5.928E-13 -8.570E-14  1.00E-07
  1.570E+02 4.30563E-18 -5.640E-04  4.389E-10 -2.028E-09 -5.805E-13 -8.442E-14  1.00E-07
  1.575E+02 4.30694E-18 -5.520E-04  4.446E-10 -2.027E-09 -5.681E-13 -8.310E-14  1.00E-07
  1.580E+02 4.30824E-18 -5.399E-04  4.502E-10 -2.026E-09 -5.558E-13 -8.176E-14  1.00E-07
  1.585E+02 4.30951E-18 -5.278E-04  4.557E-10 -2.025E-09 -5.434E-13 -8.037E-14  1.00E-07
  1.590E+02 4.31076E-18 -5.157E-04  4.610E-10 -2.024E-09 -5.310E-13 -7.896E-14  1.00E-07
  1.595E+02 4.31199E-18 -5.035E-04  4.662E-10 -2.024E-09 -5.186E-13 -7.751E-14  1.00E-07
  1.600E+02 4.31320E-18 -4.914E-04  4.713E-10 -2.023E-09 -5.062E-13 -7.604E-14  1.00E-07
  1.605E+02 4.31439E-18 -4.792E-04  4.762E-10 -2.022E-09 -4.938E-13 -7.453E-14  1.00E-07
  1.610E+02 4.31555E-18 -4.671E-04  4.811E-10 -2.021E-09 -4.813E-13 -7.299E-14  1.00E-07
  1.615E+02 4.31668E-18 -4.549E-04  4.857E-10 -2.020E-09 -4.688E-13 -7.142E-14  1.00E-07
  1.620E+02 4.31780E-18 -4.427E-04  4.903E-10 -2.019E-09 -4.563E-13 -6.983E-14  1.00E-07
  1.625E+02 4.31888E-18 -4.305E-04  4.947E-10 -2.018E-09 -4.438E-13 -6.821E-14  1.00E-07
  1.630E+02 4.31995E-18 -4.183E-04  4.990E-10 -2.018E-09 -4.313E-13 -6.656E-14  1.00E-07
  1.635E+02 4.32098E-18 -4.061E-04  5.032E-10 -2.017E-09 -4.188E-13 -6.488E-14  1.00E-07
  1.640E+02 4.32199E-18 -3.938E-04  5.072E-10 -2.016E-09 -4.062E-13 -6.318E-14  1.00E-07
  1.645E+02 4.32297E-18 -3.816E-04  5.111E-10 -2.015E-09 -3.937E-13 -6.146E-14  1.00E-07
  1.650E+02 4.32393E-18 -3.694E-04  5.149E-10 -2.015E-09 -3.811E-13 -5.971E-14  1.00E-07
  1.655E+02 4.32485E-18 -3.571E-04  5.186E-10 -2.014E-09 -3.685E-13 -5.794E-14  1.00E-07
  1.660E+02 4.32575E-18 -3.449E-04  5.221E-10 -2.013E-09 -3.559E-13 -5.614E-14  1.00E-07
  1.665E+02 4.32662E-18 -3.326E-04  5.255E-10 -2.013E-09 -3.433E-13 -5.433E-14  1.00E-07
  1.670E+02 4.32747E-18 -3.203E-04  5.288E-10 -2.012E-09 -3.307E-13 -5.249E-14  1.00E-07
  1.675E+02 4.32828E-18 -3.080E-04  5.319E-10 -2.011E-09 -3.181E-13 -5.063E-14  1.00E-07
  1.680E+02 4.32906E-18 -2.958E-04  5.349E-10 -2.011E-09 -3.054E-13 -4.876E-14  1.00E-07
  1.685E+02 4.32982E-18 -2.835E-04  5.378E-10 -2.010E-09 -2.928E-13 -4.687E-14  1.00E-07
  1.690E+02 4.33054E-18 -2.712E-04  5.406E-10 -2.010E-09 -2.801E-13 -4.496E-14  1.00E-07
  1.695E+02 4.33124E-18 -2.589E-04  5.432E-10 -2.009E-09 -2.674E-13 -4.303E-14  1.00E-07
  1.700E+02 4.33190E-18 -2.466E-04  5.458E-10 -2.008E-09 -2.548E-13 -4.108E-14  1.00E-07
  1.705E+02 4.33253E-18 -2.343E-04  5.482E-10 -2.008E-09 -2.421E-13 -3.912E-14  1.00E-07
  1.710E+02 4.33313E-18 -2.220E-04  5.504E-10 -2.008E-09 -2.294E-13 -3.715E-14  1.00E-07
  1.715E+02 4.33370E-18 -2.097E-04  5.526E-10 -2.007E-09 -2.167E-13 -3.516E-14  1.00E-07
  1.720E+02 4.33424E-18 -1.973E-04  5.546E-10 -2.007E-09 -2.040E-13 -3.316E-14  1.00E-07
  1.725E+02 4.33475E-18 -1.850E-04  5.565E-10 -2.006E-09 -1.912E-13 -3.115E-14  1.00E-07
  1.730E+02 4.33522E-18 -1.727E-04  5.583E-10 -2.006E-09 -1.785E-13 -2.912E-14  1.00E-07
  1.735E+02 4.33567E-18 -1.604E-04  5.599E-10 -2.006E-09 -1.658E-13 -2.709E-14  1.00E-07
  1.740E+02 4.33608E-18 -1.481E-04  5.615E-10 -2.005E-09 -1.531E-13 -2.504E-14  1.00E-07
  1.745E+02 4.33646E-18 -1.357E-04  5.629E-10 -2.005E-09 -1.403E-13 -2.299E-14  1.00E-07
  1.750E+02 4.33680E-18 -1.234E-04  5.642E-10 -2.005E-09 -1.276E-13 -2.093E-14  1.00E-07
  1.755E+02 4.33712E-18 -1.111E-04  5.653E-10 -2.004E-09 -1.148E-13 -1.886E-14  1.00E-07
  1.760E+02 4.33740E-18 -9.872E-05  5.664E-10 -2.004E-09 -1.021E-13 -1.678E-14  1.00E-07
  1.765E+02 4.33764E-18 -8.638E-05  5.673E-10 -2.004E-09 -8.933E-14 -1.469E-14  1.00E-07
  1.770E+02 4.33786E-18 -7.405E-05  5.681E-10 -2.004E-09 -7.658E-14 -1.260E-14  1.00E-07
  1.775E+02 4.33804E-18 -6.171E-05  5.688E-10 -2.004E-09 -6.382E-14 -1.051E-14  1.00E-07
  1.780E+02 4.33819E-18 -4.937E-05  5.693E-10 -2.004E-09 -5.106E-14 -8.413E-15  1.00E-07
  1.785E+02 4.33831E-18 -3.703E-05  5.697E-10 -2.003E-09 -3.829E-14 -6.313E-15  1.00E-07
  1.790E+02 4.33839E-18 -2.468E-05  5.700E-10 -2.003E-09 -2.553E-14 -4.210E-15  1.00E-07
  1.795E+02 4.33844E-18 -1.234E-05  5.702E-10 -2.003E-09 -1.276E-14 -2.105E-15  1.00E-07
  1.800E+02 4.33846E-18 -1.732E-19  5.703E-10 -2.003E-09 -1.791E-28 -2.955E-29  1.00E-07

  TOTAL ELASTIC CROSS SECTION = 2.212146E-16 cm**2
               FROM DCS TABLE = 2.212103E-16  (REL. DIF. = 1.95E-05)

  1ST TRANSPORT CROSS SECTION = 7.174454E-17 cm**2
               FROM DCS TABLE = 7.174459E-17  (REL. DIF. = 6.43E-07)

  2ND TRANSPORT CROSS SECTION = 9.935700E-17 cm**2

  **** DPWA0 ENDED ************************************************************

