    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  4.250E-02 3.12835E-17 -4.637E-09  5.540E-09  7.725E-10  1.051E-15  1.335E-16  1.00E-07
  4.500E-02 3.12835E-17 -4.910E-09  5.540E-09  7.725E-10  1.113E-15  1.413E-16  1.00E-07
  4.750E-02 3.12834E-17 -5.183E-09  5.540E-09  7.725E-10  1.175E-15  1.492E-16  1.00E-07
  5.000E-02 3.12834E-17 -5.455E-09  5.540E-09  7.725E-10  1.237E-15  1.570E-16  1.00E-07
  5.250E-02 3.12834E-17 -5.728E-09  5.540E-09  7.725E-10  1.298E-15  1.649E-16  1.00E-07
  5.500E-02 3.12833E-17 -6.001E-09  5.540E-09  7.725E-10  1.360E-15  1.727E-16  1.00E-07
  5.750E-02 3.12833E-17 -6.274E-09  5.540E-09  7.725E-10  1.422E-15  1.806E-16  1.00E-07
  6.000E-02 3.12833E-17 -6.546E-09  5.540E-09  7.725E-10  1.484E-15  1.884E-16  1.00E-07
  6.250E-02 3.12832E-17 -6.819E-09  5.540E-09  7.725E-10  1.546E-15  1.963E-16  1.00E-07
  6.500E-02 3.12832E-17 -7.092E-09  5.540E-09  7.725E-10  1.607E-15  2.041E-16  1.00E-07
  6.750E-02 3.12831E-17 -7.365E-09  5.540E-09  7.725E-10  1.669E-15  2.120E-16  1.00E-07
  7.000E-02 3.12831E-17 -7.638E-09  5.540E-09  7.725E-10  1.731E-15  2.198E-16  1.00E-07
  7.250E-02 3.12830E-17 -7.910E-09  5.540E-09  7.725E-10  1.793E-15  2.277E-16  1.00E-07
  7.500E-02 3.12830E-17 -8.183E-09  5.540E-09  7.725E-10  1.855E-15  2.355E-16  1.00E-07
  7.750E-02 3.12829E-17 -8.456E-09  5.540E-09  7.725E-10  1.917E-15  2.434E-16  1.00E-07
