    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  4.250E-02 3.35198E-17 -5.450E-09  5.693E-09  1.053E-09  6.504E-16  1.042E-16  1.00E-07
  4.500E-02 3.35198E-17 -5.770E-09  5.693E-09  1.053E-09  6.886E-16  1.104E-16  1.00E-07
  4.750E-02 3.35198E-17 -6.091E-09  5.693E-09  1.053E-09  7.269E-16  1.165E-16  1.00E-07
  5.000E-02 3.35198E-17 -6.411E-09  5.693E-09  1.053E-09  7.651E-16  1.226E-16  1.00E-07
  5.250E-02 3.35198E-17 -6.732E-09  5.693E-09  1.053E-09  8.034E-16  1.288E-16  1.00E-07
  5.500E-02 3.35197E-17 -7.053E-09  5.693E-09  1.053E-09  8.416E-16  1.349E-16  1.00E-07
  5.750E-02 3.35197E-17 -7.373E-09  5.693E-09  1.053E-09  8.799E-16  1.410E-16  1.00E-07
  6.000E-02 3.35197E-17 -7.694E-09  5.693E-09  1.053E-09  9.181E-16  1.472E-16  1.00E-07
  6.250E-02 3.35197E-17 -8.014E-09  5.693E-09  1.053E-09  9.564E-16  1.533E-16  1.00E-07
  6.500E-02 3.35196E-17 -8.335E-09  5.693E-09  1.053E-09  9.947E-16  1.594E-16  1.00E-07
  6.750E-02 3.35196E-17 -8.655E-09  5.693E-09  1.053E-09  1.033E-15  1.656E-16  1.00E-07
  7.000E-02 3.35196E-17 -8.976E-09  5.693E-09  1.053E-09  1.071E-15  1.717E-16  1.00E-07
  7.250E-02 3.35195E-17 -9.297E-09  5.693E-09  1.053E-09  1.109E-15  1.778E-16  1.00E-07
  7.500E-02 3.35195E-17 -9.617E-09  5.693E-09  1.053E-09  1.148E-15  1.840E-16  1.00E-07
  7.750E-02 3.35195E-17 -9.938E-09  5.693E-09  1.053E-09  1.186E-15  1.901E-16  1.00E-07
  8.000E-02 3.35194E-17 -1.026E-08  5.693E-09  1.053E-09  1.224E-15  1.962E-16  1.00E-07
  8.250E-02 3.35194E-17 -1.058E-08  5.693E-09  1.053E-09  1.262E-15  2.024E-16  1.00E-07
  8.500E-02 3.35194E-17 -1.090E-08  5.693E-09  1.053E-09  1.301E-15  2.085E-16  1.00E-07
  8.750E-02 3.35193E-17 -1.122E-08  5.693E-09  1.053E-09  1.339E-15  2.146E-16  1.00E-07
  9.000E-02 3.35193E-17 -1.154E-08  5.693E-09  1.053E-09  1.377E-15  2.208E-16  1.00E-07
  9.250E-02 3.35193E-17 -1.186E-08  5.693E-09  1.053E-09  1.415E-15  2.269E-16  1.00E-07
  9.500E-02 3.35192E-17 -1.218E-08  5.693E-09  1.053E-09  1.454E-15  2.330E-16  1.00E-07
  9.750E-02 3.35192E-17 -1.250E-08  5.693E-09  1.053E-09  1.492E-15  2.391E-16  1.00E-07
  1.000E-01 3.35191E-17 -1.282E-08  5.693E-09  1.053E-09  1.530E-15  2.453E-16  1.00E-07
  1.250E-01 3.35187E-17 -1.603E-08  5.693E-09  1.053E-09  1.913E-15  3.066E-16  1.00E-07
  1.500E-01 3.35181E-17 -1.923E-08  5.693E-09  1.053E-09  2.295E-15  3.679E-16  1.00E-07
  1.750E-01 3.35174E-17 -2.244E-08  5.693E-09  1.053E-09  2.678E-15  4.292E-16  1.00E-07
  2.000E-01 3.35166E-17 -2.565E-08  5.693E-09  1.053E-09  3.060E-15  4.906E-16  1.00E-07
  2.250E-01 3.35157E-17 -2.885E-08  5.693E-09  1.053E-09  3.443E-15  5.519E-16  1.00E-07
  2.500E-01 3.35147E-17 -3.206E-08  5.693E-09  1.053E-09  3.825E-15  6.132E-16  1.00E-07
  2.750E-01 3.35135E-17 -3.527E-08  5.693E-09  1.053E-09  4.208E-15  6.745E-16  1.00E-07
  3.000E-01 3.35123E-17 -3.847E-08  5.692E-09  1.053E-09  4.590E-15  7.358E-16  1.00E-07
  3.250E-01 3.35110E-17 -4.168E-08  5.692E-09  1.053E-09  4.973E-15  7.971E-16  1.00E-07
  3.500E-01 3.35095E-17 -4.489E-08  5.692E-09  1.053E-09  5.355E-15  8.585E-16  1.00E-07
  3.750E-01 3.35080E-17 -4.809E-08  5.692E-09  1.053E-09  5.737E-15  9.198E-16  1.00E-07
  4.000E-01 3.35063E-17 -5.130E-08  5.692E-09  1.053E-09  6.120E-15  9.811E-16  1.00E-07
  4.250E-01 3.35046E-17 -5.451E-08  5.692E-09  1.053E-09  6.502E-15  1.042E-15  1.00E-07
  4.500E-01 3.35027E-17 -5.772E-08  5.692E-09  1.053E-09  6.884E-15  1.104E-15  1.00E-07
  4.750E-01 3.35007E-17 -6.093E-08  5.691E-09  1.053E-09  7.267E-15  1.165E-15  1.00E-07
  5.000E-01 3.34987E-17 -6.414E-08  5.691E-09  1.053E-09  7.649E-15  1.226E-15  1.00E-07
  5.250E-01 3.34965E-17 -6.735E-08  5.691E-09  1.053E-09  8.031E-15  1.288E-15  1.00E-07
  5.500E-01 3.34942E-17 -7.055E-08  5.691E-09  1.053E-09  8.413E-15  1.349E-15  1.00E-07
  5.750E-01 3.34918E-17 -7.376E-08  5.691E-09  1.053E-09  8.795E-15  1.410E-15  1.00E-07
  6.000E-01 3.34893E-17 -7.698E-08  5.690E-09  1.053E-09  9.177E-15  1.472E-15  1.00E-07
  6.250E-01 3.34867E-17 -8.019E-08  5.690E-09  1.053E-09  9.559E-15  1.533E-15  1.00E-07
  6.500E-01 3.34840E-17 -8.340E-08  5.690E-09  1.053E-09  9.941E-15  1.594E-15  1.00E-07
  6.750E-01 3.34811E-17 -8.661E-08  5.690E-09  1.053E-09  1.032E-14  1.655E-15  1.00E-07
  7.000E-01 3.34782E-17 -8.982E-08  5.689E-09  1.053E-09  1.070E-14  1.717E-15  1.00E-07
  7.250E-01 3.34752E-17 -9.303E-08  5.689E-09  1.053E-09  1.109E-14  1.778E-15  1.00E-07
  7.500E-01 3.34720E-17 -9.625E-08  5.689E-09  1.053E-09  1.147E-14  1.839E-15  1.00E-07
  7.750E-01 3.34688E-17 -9.946E-08  5.689E-09  1.053E-09  1.185E-14  1.901E-15  1.00E-07
  8.000E-01 3.34654E-17 -1.027E-07  5.688E-09  1.053E-09  1.223E-14  1.962E-15  1.00E-07
  8.250E-01 3.34620E-17 -1.059E-07  5.688E-09  1.053E-09  1.261E-14  2.023E-15  1.00E-07
  8.500E-01 3.34584E-17 -1.091E-07  5.688E-09  1.053E-09  1.300E-14  2.084E-15  1.00E-07
  8.750E-01 3.34547E-17 -1.123E-07  5.687E-09  1.053E-09  1.338E-14  2.146E-15  1.00E-07
  9.000E-01 3.34510E-17 -1.155E-07  5.687E-09  1.053E-09  1.376E-14  2.207E-15  1.00E-07
  9.250E-01 3.34471E-17 -1.188E-07  5.687E-09  1.053E-09  1.414E-14  2.268E-15  1.00E-07
  9.500E-01 3.34431E-17 -1.220E-07  5.686E-09  1.053E-09  1.452E-14  2.330E-15  1.00E-07
  9.750E-01 3.34390E-17 -1.252E-07  5.686E-09  1.053E-09  1.490E-14  2.391E-15  1.00E-07
  1.000E+00 3.34348E-17 -1.284E-07  5.686E-09  1.053E-09  1.528E-14  2.452E-15  1.00E-07
  1.100E+00 3.34170E-17 -1.413E-07  5.684E-09  1.053E-09  1.681E-14  2.697E-15  1.00E-07
  1.200E+00 3.33974E-17 -1.542E-07  5.682E-09  1.053E-09  1.833E-14  2.942E-15  1.00E-07
  1.300E+00 3.33762E-17 -1.671E-07  5.681E-09  1.053E-09  1.985E-14  3.187E-15  1.00E-07
  1.400E+00 3.33533E-17 -1.800E-07  5.679E-09  1.052E-09  2.137E-14  3.432E-15  1.00E-07
  1.500E+00 3.33287E-17 -1.929E-07  5.676E-09  1.052E-09  2.289E-14  3.677E-15  1.00E-07
  1.600E+00 3.33025E-17 -2.059E-07  5.674E-09  1.052E-09  2.440E-14  3.922E-15  1.00E-07
  1.700E+00 3.32746E-17 -2.188E-07  5.672E-09  1.052E-09  2.592E-14  4.166E-15  1.00E-07
  1.800E+00 3.32451E-17 -2.318E-07  5.669E-09  1.052E-09  2.743E-14  4.411E-15  1.00E-07
  1.900E+00 3.32139E-17 -2.448E-07  5.666E-09  1.052E-09  2.894E-14  4.656E-15  1.00E-07
  2.000E+00 3.31811E-17 -2.579E-07  5.663E-09  1.052E-09  3.045E-14  4.900E-15  1.00E-07
  2.100E+00 3.31466E-17 -2.709E-07  5.660E-09  1.052E-09  3.195E-14  5.144E-15  1.00E-07
  2.200E+00 3.31105E-17 -2.840E-07  5.657E-09  1.052E-09  3.346E-14  5.389E-15  1.00E-07
  2.300E+00 3.30728E-17 -2.971E-07  5.654E-09  1.052E-09  3.496E-14  5.633E-15  1.00E-07
  2.400E+00 3.30335E-17 -3.102E-07  5.650E-09  1.051E-09  3.646E-14  5.877E-15  1.00E-07
  2.500E+00 3.29925E-17 -3.233E-07  5.647E-09  1.051E-09  3.795E-14  6.121E-15  1.00E-07
  2.600E+00 3.29500E-17 -3.365E-07  5.643E-09  1.051E-09  3.944E-14  6.365E-15  1.00E-07
  2.700E+00 3.29059E-17 -3.497E-07  5.639E-09  1.051E-09  4.093E-14  6.609E-15  1.00E-07
  2.800E+00 3.28602E-17 -3.629E-07  5.635E-09  1.051E-09  4.242E-14  6.852E-15  1.00E-07
  2.900E+00 3.28129E-17 -3.761E-07  5.631E-09  1.051E-09  4.390E-14  7.096E-15  1.00E-07
  3.000E+00 3.27641E-17 -3.894E-07  5.627E-09  1.051E-09  4.538E-14  7.339E-15  1.00E-07
  3.100E+00 3.27138E-17 -4.027E-07  5.622E-09  1.050E-09  4.686E-14  7.583E-15  1.00E-07
  3.200E+00 3.26619E-17 -4.161E-07  5.618E-09  1.050E-09  4.833E-14  7.826E-15  1.00E-07
  3.300E+00 3.26084E-17 -4.295E-07  5.613E-09  1.050E-09  4.980E-14  8.069E-15  1.00E-07
  3.400E+00 3.25535E-17 -4.429E-07  5.608E-09  1.050E-09  5.126E-14  8.312E-15  1.00E-07
  3.500E+00 3.24970E-17 -4.563E-07  5.603E-09  1.050E-09  5.273E-14  8.555E-15  1.00E-07
  3.600E+00 3.24391E-17 -4.698E-07  5.598E-09  1.050E-09  5.418E-14  8.797E-15  1.00E-07
  3.700E+00 3.23797E-17 -4.833E-07  5.593E-09  1.049E-09  5.564E-14  9.040E-15  1.00E-07
  3.800E+00 3.23188E-17 -4.969E-07  5.587E-09  1.049E-09  5.709E-14  9.282E-15  1.00E-07
  3.900E+00 3.22565E-17 -5.105E-07  5.582E-09  1.049E-09  5.853E-14  9.524E-15  1.00E-07
  4.000E+00 3.21927E-17 -5.241E-07  5.576E-09  1.049E-09  5.997E-14  9.766E-15  1.00E-07
  4.100E+00 3.21274E-17 -5.378E-07  5.570E-09  1.049E-09  6.141E-14  1.001E-14  1.00E-07
  4.200E+00 3.20608E-17 -5.516E-07  5.564E-09  1.048E-09  6.284E-14  1.025E-14  1.00E-07
  4.300E+00 3.19928E-17 -5.653E-07  5.558E-09  1.048E-09  6.427E-14  1.049E-14  1.00E-07
  4.400E+00 3.19233E-17 -5.792E-07  5.552E-09  1.048E-09  6.569E-14  1.073E-14  1.00E-07
  4.500E+00 3.18525E-17 -5.930E-07  5.546E-09  1.048E-09  6.711E-14  1.097E-14  1.00E-07
  4.600E+00 3.17803E-17 -6.069E-07  5.539E-09  1.047E-09  6.852E-14  1.121E-14  1.00E-07
  4.700E+00 3.17068E-17 -6.209E-07  5.533E-09  1.047E-09  6.993E-14  1.146E-14  1.00E-07
  4.800E+00 3.16319E-17 -6.349E-07  5.526E-09  1.047E-09  7.133E-14  1.170E-14  1.00E-07
  4.900E+00 3.15558E-17 -6.490E-07  5.519E-09  1.047E-09  7.272E-14  1.194E-14  1.00E-07
  5.000E+00 3.14783E-17 -6.631E-07  5.512E-09  1.046E-09  7.412E-14  1.218E-14  1.00E-07
  5.100E+00 3.13995E-17 -6.773E-07  5.505E-09  1.046E-09  7.550E-14  1.242E-14  1.00E-07
  5.200E+00 3.13194E-17 -6.915E-07  5.498E-09  1.046E-09  7.688E-14  1.266E-14  1.00E-07
  5.300E+00 3.12381E-17 -7.058E-07  5.490E-09  1.046E-09  7.826E-14  1.290E-14  1.00E-07
  5.400E+00 3.11556E-17 -7.201E-07  5.483E-09  1.045E-09  7.963E-14  1.313E-14  1.00E-07
  5.500E+00 3.10718E-17 -7.345E-07  5.475E-09  1.045E-09  8.099E-14  1.337E-14  1.00E-07
  5.600E+00 3.09868E-17 -7.490E-07  5.468E-09  1.045E-09  8.235E-14  1.361E-14  1.00E-07
  5.700E+00 3.09006E-17 -7.635E-07  5.460E-09  1.044E-09  8.370E-14  1.385E-14  1.00E-07
  5.800E+00 3.08132E-17 -7.781E-07  5.452E-09  1.044E-09  8.505E-14  1.409E-14  1.00E-07
  5.900E+00 3.07247E-17 -7.927E-07  5.444E-09  1.044E-09  8.639E-14  1.433E-14  1.00E-07
  6.000E+00 3.06350E-17 -8.074E-07  5.436E-09  1.044E-09  8.772E-14  1.457E-14  1.00E-07
  6.100E+00 3.05442E-17 -8.222E-07  5.427E-09  1.043E-09  8.905E-14  1.480E-14  1.00E-07
  6.200E+00 3.04522E-17 -8.370E-07  5.419E-09  1.043E-09  9.037E-14  1.504E-14  1.00E-07
  6.300E+00 3.03592E-17 -8.519E-07  5.410E-09  1.043E-09  9.169E-14  1.528E-14  1.00E-07
  6.400E+00 3.02651E-17 -8.668E-07  5.402E-09  1.042E-09  9.300E-14  1.551E-14  1.00E-07
  6.500E+00 3.01699E-17 -8.819E-07  5.393E-09  1.042E-09  9.430E-14  1.575E-14  1.00E-07
  6.600E+00 3.00737E-17 -8.970E-07  5.384E-09  1.042E-09  9.560E-14  1.599E-14  1.00E-07
  6.700E+00 2.99765E-17 -9.122E-07  5.375E-09  1.041E-09  9.689E-14  1.622E-14  1.00E-07
  6.800E+00 2.98782E-17 -9.274E-07  5.366E-09  1.041E-09  9.817E-14  1.646E-14  1.00E-07
  6.900E+00 2.97790E-17 -9.427E-07  5.357E-09  1.040E-09  9.945E-14  1.670E-14  1.00E-07
  7.000E+00 2.96788E-17 -9.581E-07  5.348E-09  1.040E-09  1.007E-13  1.693E-14  1.00E-07
  7.100E+00 2.95776E-17 -9.736E-07  5.338E-09  1.040E-09  1.020E-13  1.717E-14  1.00E-07
  7.200E+00 2.94755E-17 -9.891E-07  5.329E-09  1.039E-09  1.032E-13  1.740E-14  1.00E-07
  7.300E+00 2.93724E-17 -1.005E-06  5.319E-09  1.039E-09  1.045E-13  1.763E-14  1.00E-07
  7.400E+00 2.92685E-17 -1.020E-06  5.309E-09  1.039E-09  1.057E-13  1.787E-14  1.00E-07
  7.500E+00 2.91636E-17 -1.036E-06  5.300E-09  1.038E-09  1.070E-13  1.810E-14  1.00E-07
  7.600E+00 2.90579E-17 -1.052E-06  5.290E-09  1.038E-09  1.082E-13  1.834E-14  1.00E-07
  7.700E+00 2.89514E-17 -1.068E-06  5.280E-09  1.037E-09  1.094E-13  1.857E-14  1.00E-07
  7.800E+00 2.88440E-17 -1.084E-06  5.270E-09  1.037E-09  1.106E-13  1.880E-14  1.00E-07
