    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  5.500E-03 2.26379E-16  1.994E-08  1.155E-08  9.646E-09 -1.556E-17  1.825E-16  1.00E-07
  5.750E-03 2.26379E-16  2.085E-08  1.155E-08  9.646E-09 -1.627E-17  1.908E-16  1.00E-07
  6.000E-03 2.26379E-16  2.175E-08  1.155E-08  9.646E-09 -1.697E-17  1.991E-16  1.00E-07
  6.250E-03 2.26379E-16  2.266E-08  1.155E-08  9.646E-09 -1.768E-17  2.074E-16  1.00E-07
  6.500E-03 2.26379E-16  2.357E-08  1.155E-08  9.646E-09 -1.839E-17  2.157E-16  1.00E-07
  6.750E-03 2.26379E-16  2.447E-08  1.155E-08  9.646E-09 -1.909E-17  2.239E-16  1.00E-07
  7.000E-03 2.26379E-16  2.538E-08  1.155E-08  9.646E-09 -1.980E-17  2.322E-16  1.00E-07
  7.250E-03 2.26379E-16  2.629E-08  1.155E-08  9.646E-09 -2.051E-17  2.405E-16  1.00E-07
  7.500E-03 2.26379E-16  2.719E-08  1.155E-08  9.646E-09 -2.122E-17  2.488E-16  1.00E-07
  7.750E-03 2.26379E-16  2.810E-08  1.155E-08  9.646E-09 -2.192E-17  2.571E-16  1.00E-07
  8.000E-03 2.26379E-16  2.901E-08  1.155E-08  9.646E-09 -2.263E-17  2.654E-16  1.00E-07
  8.250E-03 2.26379E-16  2.991E-08  1.155E-08  9.646E-09 -2.334E-17  2.737E-16  1.00E-07
  8.500E-03 2.26379E-16  3.082E-08  1.155E-08  9.646E-09 -2.404E-17  2.820E-16  1.00E-07
  8.750E-03 2.26379E-16  3.172E-08  1.155E-08  9.646E-09 -2.475E-17  2.903E-16  1.00E-07
  9.000E-03 2.26379E-16  3.263E-08  1.155E-08  9.646E-09 -2.546E-17  2.986E-16  1.00E-07
  9.250E-03 2.26379E-16  3.354E-08  1.155E-08  9.646E-09 -2.617E-17  3.069E-16  1.00E-07
  9.500E-03 2.26379E-16  3.444E-08  1.155E-08  9.646E-09 -2.687E-17  3.152E-16  1.00E-07
  9.750E-03 2.26379E-16  3.535E-08  1.155E-08  9.646E-09 -2.758E-17  3.235E-16  1.00E-07
  1.000E-02 2.26379E-16  3.626E-08  1.155E-08  9.646E-09 -2.829E-17  3.318E-16  1.00E-07
  1.250E-02 2.26379E-16  4.532E-08  1.155E-08  9.646E-09 -3.536E-17  4.147E-16  1.00E-07
  1.500E-02 2.26379E-16  5.438E-08  1.155E-08  9.646E-09 -4.243E-17  4.977E-16  1.00E-07
  1.750E-02 2.26379E-16  6.345E-08  1.155E-08  9.646E-09 -4.950E-17  5.806E-16  1.00E-07
  2.000E-02 2.26379E-16  7.251E-08  1.155E-08  9.646E-09 -5.657E-17  6.635E-16  1.00E-07
  2.250E-02 2.26379E-16  8.158E-08  1.155E-08  9.646E-09 -6.365E-17  7.465E-16  1.00E-07
  2.500E-02 2.26379E-16  9.064E-08  1.155E-08  9.646E-09 -7.072E-17  8.294E-16  1.00E-07
  2.750E-02 2.26379E-16  9.971E-08  1.155E-08  9.646E-09 -7.779E-17  9.124E-16  1.00E-07
  3.000E-02 2.26379E-16  1.088E-07  1.155E-08  9.646E-09 -8.486E-17  9.953E-16  1.00E-07
  3.250E-02 2.26379E-16  1.178E-07  1.155E-08  9.646E-09 -9.194E-17  1.078E-15  1.00E-07
  3.500E-02 2.26379E-16  1.269E-07  1.155E-08  9.646E-09 -9.901E-17  1.161E-15  1.00E-07
  3.750E-02 2.26379E-16  1.360E-07  1.155E-08  9.646E-09 -1.061E-16  1.244E-15  1.00E-07
  4.000E-02 2.26378E-16  1.450E-07  1.155E-08  9.646E-09 -1.132E-16  1.327E-15  1.00E-07
  4.250E-02 2.26378E-16  1.541E-07  1.155E-08  9.646E-09 -1.202E-16  1.410E-15  1.00E-07
  4.500E-02 2.26378E-16  1.632E-07  1.155E-08  9.646E-09 -1.273E-16  1.493E-15  1.00E-07
  4.750E-02 2.26378E-16  1.722E-07  1.155E-08  9.646E-09 -1.344E-16  1.576E-15  1.00E-07
  5.000E-02 2.26378E-16  1.813E-07  1.155E-08  9.646E-09 -1.414E-16  1.659E-15  1.00E-07
  5.250E-02 2.26378E-16  1.903E-07  1.155E-08  9.646E-09 -1.485E-16  1.742E-15  1.00E-07
  5.500E-02 2.26378E-16  1.994E-07  1.155E-08  9.646E-09 -1.556E-16  1.825E-15  1.00E-07
  5.750E-02 2.26378E-16  2.085E-07  1.155E-08  9.646E-09 -1.627E-16  1.908E-15  1.00E-07
  6.000E-02 2.26377E-16  2.175E-07  1.155E-08  9.646E-09 -1.697E-16  1.991E-15  1.00E-07
  6.250E-02 2.26377E-16  2.266E-07  1.155E-08  9.646E-09 -1.768E-16  2.074E-15  1.00E-07
  6.500E-02 2.26377E-16  2.357E-07  1.155E-08  9.646E-09 -1.839E-16  2.157E-15  1.00E-07
  6.750E-02 2.26377E-16  2.447E-07  1.155E-08  9.646E-09 -1.910E-16  2.239E-15  1.00E-07
  7.000E-02 2.26377E-16  2.538E-07  1.155E-08  9.646E-09 -1.980E-16  2.322E-15  1.00E-07
  7.250E-02 2.26377E-16  2.629E-07  1.155E-08  9.646E-09 -2.051E-16  2.405E-15  1.00E-07
  7.500E-02 2.26376E-16  2.719E-07  1.155E-08  9.646E-09 -2.122E-16  2.488E-15  1.00E-07
  7.750E-02 2.26376E-16  2.810E-07  1.155E-08  9.646E-09 -2.193E-16  2.571E-15  1.00E-07
  8.000E-02 2.26376E-16  2.901E-07  1.155E-08  9.646E-09 -2.263E-16  2.654E-15  1.00E-07
  8.250E-02 2.26376E-16  2.991E-07  1.155E-08  9.646E-09 -2.334E-16  2.737E-15  1.00E-07
  8.500E-02 2.26376E-16  3.082E-07  1.155E-08  9.646E-09 -2.405E-16  2.820E-15  1.00E-07
  8.750E-02 2.26375E-16  3.172E-07  1.155E-08  9.646E-09 -2.476E-16  2.903E-15  1.00E-07
  9.000E-02 2.26375E-16  3.263E-07  1.155E-08  9.646E-09 -2.546E-16  2.986E-15  1.00E-07
  9.250E-02 2.26375E-16  3.354E-07  1.155E-08  9.646E-09 -2.617E-16  3.069E-15  1.00E-07
  9.500E-02 2.26375E-16  3.444E-07  1.155E-08  9.646E-09 -2.688E-16  3.152E-15  1.00E-07
  9.750E-02 2.26374E-16  3.535E-07  1.155E-08  9.646E-09 -2.759E-16  3.235E-15  1.00E-07
  1.000E-01 2.26374E-16  3.626E-07  1.155E-08  9.646E-09 -2.829E-16  3.318E-15  1.00E-07
  1.250E-01 2.26371E-16  4.532E-07  1.155E-08  9.646E-09 -3.537E-16  4.147E-15  1.00E-07
  1.500E-01 2.26368E-16  5.439E-07  1.155E-08  9.646E-09 -4.245E-16  4.977E-15  1.00E-07
  1.750E-01 2.26364E-16  6.345E-07  1.155E-08  9.646E-09 -4.953E-16  5.806E-15  1.00E-07
  2.000E-01 2.26359E-16  7.252E-07  1.155E-08  9.646E-09 -5.662E-16  6.635E-15  1.00E-07
  2.250E-01 2.26354E-16  8.158E-07  1.155E-08  9.646E-09 -6.371E-16  7.465E-15  1.00E-07
  2.500E-01 2.26347E-16  9.065E-07  1.155E-08  9.646E-09 -7.081E-16  8.294E-15  1.00E-07
  2.750E-01 2.26341E-16  9.972E-07  1.155E-08  9.646E-09 -7.791E-16  9.123E-15  1.00E-07
  3.000E-01 2.26333E-16  1.088E-06  1.155E-08  9.646E-09 -8.501E-16  9.953E-15  1.00E-07
  3.250E-01 2.26326E-16  1.179E-06  1.155E-08  9.645E-09 -9.213E-16  1.078E-14  1.00E-07
  3.500E-01 2.26317E-16  1.269E-06  1.154E-08  9.645E-09 -9.925E-16  1.161E-14  1.00E-07
  3.750E-01 2.26308E-16  1.360E-06  1.154E-08  9.645E-09 -1.064E-15  1.244E-14  1.00E-07
  4.000E-01 2.26298E-16  1.451E-06  1.154E-08  9.645E-09 -1.135E-15  1.327E-14  1.00E-07
  4.250E-01 2.26287E-16  1.541E-06  1.154E-08  9.645E-09 -1.207E-15  1.410E-14  1.00E-07
  4.500E-01 2.26276E-16  1.632E-06  1.154E-08  9.645E-09 -1.278E-15  1.493E-14  1.00E-07
  4.750E-01 2.26264E-16  1.723E-06  1.154E-08  9.645E-09 -1.350E-15  1.576E-14  1.00E-07
  5.000E-01 2.26252E-16  1.814E-06  1.154E-08  9.645E-09 -1.421E-15  1.659E-14  1.00E-07
  5.250E-01 2.26239E-16  1.904E-06  1.154E-08  9.645E-09 -1.493E-15  1.742E-14  1.00E-07
  5.500E-01 2.26225E-16  1.995E-06  1.154E-08  9.645E-09 -1.565E-15  1.824E-14  1.00E-07
  5.750E-01 2.26211E-16  2.086E-06  1.154E-08  9.645E-09 -1.637E-15  1.907E-14  1.00E-07
  6.000E-01 2.26196E-16  2.177E-06  1.154E-08  9.644E-09 -1.709E-15  1.990E-14  1.00E-07
  6.250E-01 2.26181E-16  2.267E-06  1.154E-08  9.644E-09 -1.782E-15  2.073E-14  1.00E-07
  6.500E-01 2.26164E-16  2.358E-06  1.154E-08  9.644E-09 -1.854E-15  2.156E-14  1.00E-07
  6.750E-01 2.26147E-16  2.449E-06  1.154E-08  9.644E-09 -1.927E-15  2.239E-14  1.00E-07
  7.000E-01 2.26130E-16  2.540E-06  1.154E-08  9.644E-09 -2.000E-15  2.322E-14  1.00E-07
  7.250E-01 2.26112E-16  2.631E-06  1.154E-08  9.644E-09 -2.072E-15  2.405E-14  1.00E-07
  7.500E-01 2.26093E-16  2.722E-06  1.154E-08  9.644E-09 -2.145E-15  2.488E-14  1.00E-07
  7.750E-01 2.26074E-16  2.813E-06  1.154E-08  9.643E-09 -2.219E-15  2.571E-14  1.00E-07
  8.000E-01 2.26054E-16  2.904E-06  1.154E-08  9.643E-09 -2.292E-15  2.653E-14  1.00E-07
  8.250E-01 2.26033E-16  2.994E-06  1.153E-08  9.643E-09 -2.365E-15  2.736E-14  1.00E-07
  8.500E-01 2.26012E-16  3.085E-06  1.153E-08  9.643E-09 -2.439E-15  2.819E-14  1.00E-07
  8.750E-01 2.25990E-16  3.176E-06  1.153E-08  9.643E-09 -2.513E-15  2.902E-14  1.00E-07
  9.000E-01 2.25967E-16  3.267E-06  1.153E-08  9.643E-09 -2.587E-15  2.985E-14  1.00E-07
  9.250E-01 2.25944E-16  3.358E-06  1.153E-08  9.642E-09 -2.661E-15  3.068E-14  1.00E-07
  9.500E-01 2.25920E-16  3.449E-06  1.153E-08  9.642E-09 -2.736E-15  3.151E-14  1.00E-07
  9.750E-01 2.25896E-16  3.540E-06  1.153E-08  9.642E-09 -2.810E-15  3.233E-14  1.00E-07
  1.000E+00 2.25871E-16  3.632E-06  1.153E-08  9.642E-09 -2.885E-15  3.316E-14  1.00E-07
  1.100E+00 2.25764E-16  3.996E-06  1.152E-08  9.641E-09 -3.187E-15  3.647E-14  1.00E-07
  1.200E+00 2.25648E-16  4.361E-06  1.152E-08  9.640E-09 -3.492E-15  3.979E-14  1.00E-07
  1.300E+00 2.25521E-16  4.726E-06  1.152E-08  9.639E-09 -3.802E-15  4.310E-14  1.00E-07
  1.400E+00 2.25384E-16  5.092E-06  1.151E-08  9.638E-09 -4.115E-15  4.641E-14  1.00E-07
  1.500E+00 2.25237E-16  5.458E-06  1.151E-08  9.637E-09 -4.434E-15  4.972E-14  1.00E-07
  1.600E+00 2.25081E-16  5.825E-06  1.150E-08  9.635E-09 -4.757E-15  5.302E-14  1.00E-07
  1.700E+00 2.24914E-16  6.193E-06  1.149E-08  9.634E-09 -5.086E-15  5.633E-14  1.00E-07
  1.800E+00 2.24737E-16  6.561E-06  1.149E-08  9.632E-09 -5.421E-15  5.963E-14  1.00E-07
  1.900E+00 2.24551E-16  6.929E-06  1.148E-08  9.631E-09 -5.762E-15  6.293E-14  1.00E-07
  2.000E+00 2.24354E-16  7.299E-06  1.147E-08  9.629E-09 -6.109E-15  6.623E-14  1.00E-07
  2.100E+00 2.24148E-16  7.669E-06  1.147E-08  9.628E-09 -6.462E-15  6.953E-14  1.00E-07
  2.200E+00 2.23932E-16  8.039E-06  1.146E-08  9.626E-09 -6.823E-15  7.283E-14  1.00E-07
  2.300E+00 2.23706E-16  8.411E-06  1.145E-08  9.624E-09 -7.192E-15  7.613E-14  1.00E-07
  2.400E+00 2.23471E-16  8.783E-06  1.144E-08  9.622E-09 -7.567E-15  7.942E-14  1.00E-07
  2.500E+00 2.23226E-16  9.157E-06  1.143E-08  9.620E-09 -7.951E-15  8.271E-14  1.00E-07
