  1.045E+02 4.51583E-18 -1.413E-03 -9.963E-10 -1.877E-09 -1.656E-12  8.268E-14  1.00E-07
  1.050E+02 4.50969E-18 -1.414E-03 -9.736E-10 -1.887E-09 -1.650E-12  7.699E-14  1.00E-07
  1.055E+02 4.50387E-18 -1.415E-03 -9.511E-10 -1.897E-09 -1.644E-12  7.138E-14  1.00E-07
  1.060E+02 4.49833E-18 -1.415E-03 -9.287E-10 -1.907E-09 -1.637E-12  6.586E-14  1.00E-07
  1.065E+02 4.49309E-18 -1.415E-03 -9.065E-10 -1.916E-09 -1.631E-12  6.043E-14  1.00E-07
  1.070E+02 4.48813E-18 -1.415E-03 -8.844E-10 -1.925E-09 -1.624E-12  5.509E-14  1.00E-07
  1.075E+02 4.48344E-18 -1.414E-03 -8.624E-10 -1.934E-09 -1.617E-12  4.983E-14  1.00E-07
  1.080E+02 4.47902E-18 -1.413E-03 -8.406E-10 -1.942E-09 -1.610E-12  4.466E-14  1.00E-07
  1.085E+02 4.47486E-18 -1.412E-03 -8.190E-10 -1.950E-09 -1.603E-12  3.957E-14  1.00E-07
  1.090E+02 4.47094E-18 -1.411E-03 -7.975E-10 -1.958E-09 -1.596E-12  3.458E-14  1.00E-07
  1.095E+02 4.46727E-18 -1.409E-03 -7.761E-10 -1.966E-09 -1.589E-12  2.967E-14  1.00E-07
  1.100E+02 4.46383E-18 -1.407E-03 -7.550E-10 -1.973E-09 -1.582E-12  2.484E-14  1.00E-07
  1.105E+02 4.46062E-18 -1.405E-03 -7.339E-10 -1.980E-09 -1.575E-12  2.011E-14  1.00E-07
  1.110E+02 4.45763E-18 -1.402E-03 -7.130E-10 -1.987E-09 -1.567E-12  1.546E-14  1.00E-07
  1.115E+02 4.45486E-18 -1.399E-03 -6.923E-10 -1.994E-09 -1.559E-12  1.090E-14  1.00E-07
  1.120E+02 4.45229E-18 -1.396E-03 -6.718E-10 -2.000E-09 -1.552E-12  6.419E-15  1.00E-07
  1.125E+02 4.44993E-18 -1.393E-03 -6.514E-10 -2.006E-09 -1.544E-12  2.030E-15  1.00E-07
  1.130E+02 4.44776E-18 -1.389E-03 -6.312E-10 -2.012E-09 -1.536E-12 -2.274E-15  1.00E-07
  1.135E+02 4.44579E-18 -1.385E-03 -6.111E-10 -2.018E-09 -1.528E-12 -6.491E-15  1.00E-07
  1.140E+02 4.44399E-18 -1.381E-03 -5.912E-10 -2.023E-09 -1.520E-12 -1.062E-14  1.00E-07
  1.145E+02 4.44238E-18 -1.377E-03 -5.715E-10 -2.029E-09 -1.512E-12 -1.467E-14  1.00E-07
  1.150E+02 4.44094E-18 -1.373E-03 -5.519E-10 -2.034E-09 -1.504E-12 -1.863E-14  1.00E-07
  1.155E+02 4.43966E-18 -1.368E-03 -5.325E-10 -2.039E-09 -1.495E-12 -2.250E-14  1.00E-07
  1.160E+02 4.43855E-18 -1.363E-03 -5.132E-10 -2.043E-09 -1.487E-12 -2.629E-14  1.00E-07
  1.165E+02 4.43759E-18 -1.358E-03 -4.942E-10 -2.048E-09 -1.478E-12 -3.000E-14  1.00E-07
  1.170E+02 4.43678E-18 -1.352E-03 -4.753E-10 -2.052E-09 -1.470E-12 -3.362E-14  1.00E-07
  1.175E+02 4.43612E-18 -1.347E-03 -4.566E-10 -2.056E-09 -1.461E-12 -3.716E-14  1.00E-07
  1.180E+02 4.43561E-18 -1.341E-03 -4.380E-10 -2.060E-09 -1.452E-12 -4.061E-14  1.00E-07
  1.185E+02 4.43522E-18 -1.335E-03 -4.196E-10 -2.064E-09 -1.443E-12 -4.398E-14  1.00E-07
  1.190E+02 4.43497E-18 -1.329E-03 -4.014E-10 -2.067E-09 -1.434E-12 -4.727E-14  1.00E-07
  1.195E+02 4.43485E-18 -1.322E-03 -3.834E-10 -2.071E-09 -1.425E-12 -5.047E-14  1.00E-07
  1.200E+02 4.43485E-18 -1.316E-03 -3.655E-10 -2.074E-09 -1.416E-12 -5.359E-14  1.00E-07
  1.205E+02 4.43497E-18 -1.309E-03 -3.478E-10 -2.077E-09 -1.407E-12 -5.663E-14  1.00E-07
  1.210E+02 4.43520E-18 -1.302E-03 -3.303E-10 -2.080E-09 -1.398E-12 -5.959E-14  1.00E-07
  1.215E+02 4.43555E-18 -1.295E-03 -3.129E-10 -2.083E-09 -1.388E-12 -6.246E-14  1.00E-07
  1.220E+02 4.43600E-18 -1.288E-03 -2.957E-10 -2.085E-09 -1.379E-12 -6.526E-14  1.00E-07
  1.225E+02 4.43655E-18 -1.280E-03 -2.787E-10 -2.088E-09 -1.370E-12 -6.797E-14  1.00E-07
  1.230E+02 4.43720E-18 -1.273E-03 -2.619E-10 -2.090E-09 -1.360E-12 -7.061E-14  1.00E-07
  1.235E+02 4.43794E-18 -1.265E-03 -2.452E-10 -2.092E-09 -1.350E-12 -7.316E-14  1.00E-07
  1.240E+02 4.43878E-18 -1.257E-03 -2.288E-10 -2.094E-09 -1.341E-12 -7.564E-14  1.00E-07
  1.245E+02 4.43970E-18 -1.249E-03 -2.124E-10 -2.096E-09 -1.331E-12 -7.804E-14  1.00E-07
  1.250E+02 4.44071E-18 -1.241E-03 -1.963E-10 -2.098E-09 -1.321E-12 -8.036E-14  1.00E-07
  1.255E+02 4.44179E-18 -1.233E-03 -1.803E-10 -2.100E-09 -1.311E-12 -8.260E-14  1.00E-07
  1.260E+02 4.44296E-18 -1.225E-03 -1.645E-10 -2.101E-09 -1.301E-12 -8.476E-14  1.00E-07
  1.265E+02 4.44419E-18 -1.216E-03 -1.489E-10 -2.103E-09 -1.291E-12 -8.685E-14  1.00E-07
  1.270E+02 4.44550E-18 -1.207E-03 -1.334E-10 -2.104E-09 -1.281E-12 -8.886E-14  1.00E-07
  1.275E+02 4.44688E-18 -1.199E-03 -1.181E-10 -2.105E-09 -1.271E-12 -9.079E-14  1.00E-07
  1.280E+02 4.44832E-18 -1.190E-03 -1.030E-10 -2.107E-09 -1.261E-12 -9.265E-14  1.00E-07
  1.285E+02 4.44982E-18 -1.181E-03 -8.808E-11 -2.108E-09 -1.250E-12 -9.444E-14  1.00E-07
  1.290E+02 4.45138E-18 -1.172E-03 -7.330E-11 -2.109E-09 -1.240E-12 -9.615E-14  1.00E-07
  1.295E+02 4.45300E-18 -1.162E-03 -5.870E-11 -2.109E-09 -1.230E-12 -9.778E-14  1.00E-07
  1.300E+02 4.45467E-18 -1.153E-03 -4.426E-11 -2.110E-09 -1.219E-12 -9.935E-14  1.00E-07
  1.305E+02 4.45639E-18 -1.144E-03 -2.999E-11 -2.111E-09 -1.209E-12 -1.008E-13  1.00E-07
  1.310E+02 4.45815E-18 -1.134E-03 -1.590E-11 -2.111E-09 -1.198E-12 -1.023E-13  1.00E-07
  1.315E+02 4.45997E-18 -1.124E-03 -1.966E-12 -2.112E-09 -1.187E-12 -1.036E-13  1.00E-07
  1.320E+02 4.46182E-18 -1.115E-03  1.180E-11 -2.112E-09 -1.177E-12 -1.049E-13  1.00E-07
  1.325E+02 4.46372E-18 -1.105E-03  2.539E-11 -2.113E-09 -1.166E-12 -1.061E-13  1.00E-07
  1.330E+02 4.46565E-18 -1.095E-03  3.882E-11 -2.113E-09 -1.155E-12 -1.072E-13  1.00E-07
  1.335E+02 4.46762E-18 -1.085E-03  5.208E-11 -2.113E-09 -1.144E-12 -1.083E-13  1.00E-07
  1.340E+02 4.46962E-18 -1.075E-03  6.518E-11 -2.113E-09 -1.133E-12 -1.093E-13  1.00E-07
  1.345E+02 4.47165E-18 -1.065E-03  7.811E-11 -2.113E-09 -1.122E-12 -1.102E-13  1.00E-07
  1.350E+02 4.47371E-18 -1.054E-03  9.087E-11 -2.113E-09 -1.111E-12 -1.111E-13  1.00E-07
  1.355E+02 4.47580E-18 -1.044E-03  1.035E-10 -2.113E-09 -1.100E-12 -1.119E-13  1.00E-07
  1.360E+02 4.47791E-18 -1.034E-03  1.159E-10 -2.113E-09 -1.089E-12 -1.126E-13  1.00E-07
  1.365E+02 4.48005E-18 -1.023E-03  1.282E-10 -2.113E-09 -1.078E-12 -1.133E-13  1.00E-07
  1.370E+02 4.48220E-18 -1.013E-03  1.403E-10 -2.112E-09 -1.067E-12 -1.139E-13  1.00E-07
  1.375E+02 4.48437E-18 -1.002E-03  1.522E-10 -2.112E-09 -1.056E-12 -1.144E-13  1.00E-07
  1.380E+02 4.48657E-18 -9.916E-04  1.640E-10 -2.112E-09 -1.044E-12 -1.149E-13  1.00E-07
  1.385E+02 4.48877E-18 -9.809E-04  1.757E-10 -2.111E-09 -1.033E-12 -1.153E-13  1.00E-07
  1.390E+02 4.49099E-18 -9.701E-04  1.871E-10 -2.111E-09 -1.022E-12 -1.156E-13  1.00E-07
  1.395E+02 4.49322E-18 -9.593E-04  1.984E-10 -2.110E-09 -1.010E-12 -1.159E-13  1.00E-07
  1.400E+02 4.49546E-18 -9.484E-04  2.096E-10 -2.110E-09 -9.989E-13 -1.161E-13  1.00E-07
  1.405E+02 4.49771E-18 -9.375E-04  2.206E-10 -2.109E-09 -9.874E-13 -1.163E-13  1.00E-07
  1.410E+02 4.49996E-18 -9.265E-04  2.314E-10 -2.109E-09 -9.759E-13 -1.164E-13  1.00E-07
  1.415E+02 4.50222E-18 -9.155E-04  2.421E-10 -2.108E-09 -9.643E-13 -1.165E-13  1.00E-07
  1.420E+02 4.50448E-18 -9.044E-04  2.526E-10 -2.107E-09 -9.527E-13 -1.164E-13  1.00E-07
  1.425E+02 4.50675E-18 -8.933E-04  2.629E-10 -2.107E-09 -9.410E-13 -1.164E-13  1.00E-07
  1.430E+02 4.50901E-18 -8.821E-04  2.732E-10 -2.106E-09 -9.293E-13 -1.162E-13  1.00E-07
  1.435E+02 4.51128E-18 -8.709E-04  2.832E-10 -2.105E-09 -9.176E-13 -1.161E-13  1.00E-07
  1.440E+02 4.51354E-18 -8.596E-04  2.931E-10 -2.104E-09 -9.058E-13 -1.158E-13  1.00E-07
  1.445E+02 4.51579E-18 -8.483E-04  3.028E-10 -2.103E-09 -8.940E-13 -1.155E-13  1.00E-07
  1.450E+02 4.51805E-18 -8.370E-04  3.124E-10 -2.102E-09 -8.822E-13 -1.152E-13  1.00E-07
  1.455E+02 4.52029E-18 -8.256E-04  3.219E-10 -2.102E-09 -8.703E-13 -1.148E-13  1.00E-07
  1.460E+02 4.52253E-18 -8.142E-04  3.312E-10 -2.101E-09 -8.584E-13 -1.143E-13  1.00E-07
  1.465E+02 4.52476E-18 -8.028E-04  3.403E-10 -2.100E-09 -8.465E-13 -1.138E-13  1.00E-07
  1.470E+02 4.52698E-18 -7.913E-04  3.493E-10 -2.099E-09 -8.345E-13 -1.132E-13  1.00E-07
  1.475E+02 4.52918E-18 -7.798E-04  3.581E-10 -2.098E-09 -8.225E-13 -1.126E-13  1.00E-07
  1.480E+02 4.53138E-18 -7.682E-04  3.668E-10 -2.097E-09 -8.105E-13 -1.120E-13  1.00E-07
  1.485E+02 4.53356E-18 -7.567E-04  3.753E-10 -2.096E-09 -7.984E-13 -1.113E-13  1.00E-07
  1.490E+02 4.53573E-18 -7.451E-04  3.837E-10 -2.095E-09 -7.863E-13 -1.105E-13  1.00E-07
  1.495E+02 4.53788E-18 -7.334E-04  3.920E-10 -2.094E-09 -7.742E-13 -1.097E-13  1.00E-07
  1.500E+02 4.54001E-18 -7.218E-04  4.001E-10 -2.093E-09 -7.621E-13 -1.088E-13  1.00E-07
  1.505E+02 4.54213E-18 -7.101E-04  4.080E-10 -2.092E-09 -7.499E-13 -1.079E-13  1.00E-07
  1.510E+02 4.54422E-18 -6.984E-04  4.158E-10 -2.091E-09 -7.377E-13 -1.070E-13  1.00E-07
  1.515E+02 4.54630E-18 -6.867E-04  4.235E-10 -2.090E-09 -7.255E-13 -1.060E-13  1.00E-07
  1.520E+02 4.54836E-18 -6.749E-04  4.310E-10 -2.089E-09 -7.132E-13 -1.050E-13  1.00E-07
  1.525E+02 4.55039E-18 -6.631E-04  4.383E-10 -2.088E-09 -7.009E-13 -1.039E-13  1.00E-07
  1.530E+02 4.55240E-18 -6.514E-04  4.456E-10 -2.087E-09 -6.886E-13 -1.028E-13  1.00E-07
  1.535E+02 4.55439E-18 -6.395E-04  4.526E-10 -2.086E-09 -6.763E-13 -1.016E-13  1.00E-07
  1.540E+02 4.55636E-18 -6.277E-04  4.596E-10 -2.085E-09 -6.639E-13 -1.004E-13  1.00E-07
  1.545E+02 4.55830E-18 -6.159E-04  4.664E-10 -2.083E-09 -6.515E-13 -9.916E-14  1.00E-07
  1.550E+02 4.56021E-18 -6.040E-04  4.730E-10 -2.082E-09 -6.391E-13 -9.788E-14  1.00E-07
  1.555E+02 4.56210E-18 -5.921E-04  4.795E-10 -2.081E-09 -6.267E-13 -9.656E-14  1.00E-07
  1.560E+02 4.56396E-18 -5.802E-04  4.859E-10 -2.080E-09 -6.142E-13 -9.519E-14  1.00E-07
  1.565E+02 4.56580E-18 -5.683E-04  4.922E-10 -2.079E-09 -6.018E-13 -9.380E-14  1.00E-07
  1.570E+02 4.56760E-18 -5.564E-04  4.982E-10 -2.078E-09 -5.893E-13 -9.236E-14  1.00E-07
  1.575E+02 4.56938E-18 -5.445E-04  5.042E-10 -2.077E-09 -5.768E-13 -9.089E-14  1.00E-07
  1.580E+02 4.57112E-18 -5.325E-04  5.100E-10 -2.076E-09 -5.642E-13 -8.938E-14  1.00E-07
  1.585E+02 4.57284E-18 -5.205E-04  5.157E-10 -2.075E-09 -5.517E-13 -8.784E-14  1.00E-07
  1.590E+02 4.57452E-18 -5.086E-04  5.212E-10 -2.074E-09 -5.391E-13 -8.627E-14  1.00E-07
  1.595E+02 4.57617E-18 -4.966E-04  5.267E-10 -2.073E-09 -5.265E-13 -8.466E-14  1.00E-07
  1.600E+02 4.57779E-18 -4.846E-04  5.319E-10 -2.072E-09 -5.139E-13 -8.302E-14  1.00E-07
  1.605E+02 4.57938E-18 -4.726E-04  5.371E-10 -2.071E-09 -5.013E-13 -8.135E-14  1.00E-07
  1.610E+02 4.58093E-18 -4.606E-04  5.421E-10 -2.071E-09 -4.886E-13 -7.965E-14  1.00E-07
  1.615E+02 4.58245E-18 -4.485E-04  5.469E-10 -2.070E-09 -4.760E-13 -7.792E-14  1.00E-07
  1.620E+02 4.58393E-18 -4.365E-04  5.516E-10 -2.069E-09 -4.633E-13 -7.616E-14  1.00E-07
  1.625E+02 4.58538E-18 -4.244E-04  5.562E-10 -2.068E-09 -4.506E-13 -7.437E-14  1.00E-07
  1.630E+02 4.58679E-18 -4.124E-04  5.607E-10 -2.067E-09 -4.379E-13 -7.255E-14  1.00E-07
  1.635E+02 4.58817E-18 -4.003E-04  5.650E-10 -2.066E-09 -4.252E-13 -7.071E-14  1.00E-07
  1.640E+02 4.58951E-18 -3.883E-04  5.692E-10 -2.065E-09 -4.124E-13 -6.884E-14  1.00E-07
  1.645E+02 4.59081E-18 -3.762E-04  5.733E-10 -2.065E-09 -3.997E-13 -6.694E-14  1.00E-07
  1.650E+02 4.59208E-18 -3.641E-04  5.772E-10 -2.064E-09 -3.869E-13 -6.503E-14  1.00E-07
  1.655E+02 4.59331E-18 -3.520E-04  5.810E-10 -2.063E-09 -3.741E-13 -6.308E-14  1.00E-07
  1.660E+02 4.59450E-18 -3.399E-04  5.847E-10 -2.062E-09 -3.613E-13 -6.112E-14  1.00E-07
  1.665E+02 4.59565E-18 -3.278E-04  5.882E-10 -2.061E-09 -3.485E-13 -5.913E-14  1.00E-07
  1.670E+02 4.59676E-18 -3.157E-04  5.916E-10 -2.061E-09 -3.357E-13 -5.712E-14  1.00E-07
  1.675E+02 4.59784E-18 -3.036E-04  5.949E-10 -2.060E-09 -3.229E-13 -5.509E-14  1.00E-07
  1.680E+02 4.59887E-18 -2.915E-04  5.980E-10 -2.059E-09 -3.101E-13 -5.305E-14  1.00E-07
  1.685E+02 4.59987E-18 -2.794E-04  6.010E-10 -2.059E-09 -2.972E-13 -5.098E-14  1.00E-07
  1.690E+02 4.60082E-18 -2.673E-04  6.039E-10 -2.058E-09 -2.844E-13 -4.889E-14  1.00E-07
  1.695E+02 4.60173E-18 -2.551E-04  6.066E-10 -2.058E-09 -2.715E-13 -4.679E-14  1.00E-07
  1.700E+02 4.60261E-18 -2.430E-04  6.093E-10 -2.057E-09 -2.586E-13 -4.467E-14  1.00E-07
  1.705E+02 4.60344E-18 -2.309E-04  6.117E-10 -2.057E-09 -2.458E-13 -4.253E-14  1.00E-07
  1.710E+02 4.60423E-18 -2.187E-04  6.141E-10 -2.056E-09 -2.329E-13 -4.038E-14  1.00E-07
  1.715E+02 4.60498E-18 -2.066E-04  6.163E-10 -2.056E-09 -2.200E-13 -3.822E-14  1.00E-07
  1.720E+02 4.60569E-18 -1.945E-04  6.184E-10 -2.055E-09 -2.071E-13 -3.604E-14  1.00E-07
  1.725E+02 4.60635E-18 -1.823E-04  6.204E-10 -2.055E-09 -1.942E-13 -3.385E-14  1.00E-07
  1.730E+02 4.60698E-18 -1.702E-04  6.223E-10 -2.054E-09 -1.812E-13 -3.164E-14  1.00E-07
  1.735E+02 4.60756E-18 -1.580E-04  6.240E-10 -2.054E-09 -1.683E-13 -2.943E-14  1.00E-07
  1.740E+02 4.60810E-18 -1.459E-04  6.256E-10 -2.053E-09 -1.554E-13 -2.721E-14  1.00E-07
  1.745E+02 4.60859E-18 -1.337E-04  6.270E-10 -2.053E-09 -1.425E-13 -2.497E-14  1.00E-07
  1.750E+02 4.60905E-18 -1.216E-04  6.284E-10 -2.053E-09 -1.295E-13 -2.273E-14  1.00E-07
  1.755E+02 4.60946E-18 -1.094E-04  6.296E-10 -2.053E-09 -1.166E-13 -2.048E-14  1.00E-07
  1.760E+02 4.60983E-18 -9.727E-05  6.307E-10 -2.052E-09 -1.036E-13 -1.822E-14  1.00E-07
  1.765E+02 4.61015E-18 -8.512E-05  6.316E-10 -2.052E-09 -9.070E-14 -1.596E-14  1.00E-07
  1.770E+02 4.61043E-18 -7.296E-05  6.324E-10 -2.052E-09 -7.774E-14 -1.369E-14  1.00E-07
  1.775E+02 4.61067E-18 -6.080E-05  6.331E-10 -2.052E-09 -6.479E-14 -1.141E-14  1.00E-07
  1.780E+02 4.61087E-18 -4.864E-05  6.337E-10 -2.052E-09 -5.183E-14 -9.136E-15  1.00E-07
  1.785E+02 4.61102E-18 -3.648E-05  6.342E-10 -2.052E-09 -3.888E-14 -6.855E-15  1.00E-07
  1.790E+02 4.61113E-18 -2.432E-05  6.345E-10 -2.051E-09 -2.592E-14 -4.571E-15  1.00E-07
  1.795E+02 4.61119E-18 -1.216E-05  6.347E-10 -2.051E-09 -1.296E-14 -2.286E-15  1.00E-07
  1.800E+02 4.61121E-18 -1.707E-19  6.347E-10 -2.051E-09 -1.819E-28 -3.208E-29  1.00E-07

  TOTAL ELASTIC CROSS SECTION = 2.250693E-16 cm**2
               FROM DCS TABLE = 2.250649E-16  (REL. DIF. = 1.94E-05)

  1ST TRANSPORT CROSS SECTION = 7.440171E-17 cm**2
               FROM DCS TABLE = 7.440176E-17  (REL. DIF. = 7.26E-07)

  2ND TRANSPORT CROSS SECTION = 1.020147E-16 cm**2

  **** DPWA0 ENDED ************************************************************

