  1.035E+02 2.39337E-18 -2.629E-03 -5.855E-10 -1.432E-09 -2.326E-12 -3.157E-13  1.00E-07
  1.040E+02 2.38660E-18 -2.636E-03 -5.670E-10 -1.437E-09 -2.316E-12 -3.232E-13  1.00E-07
  1.045E+02 2.38004E-18 -2.642E-03 -5.487E-10 -1.442E-09 -2.306E-12 -3.305E-13  1.00E-07
  1.050E+02 2.37367E-18 -2.647E-03 -5.305E-10 -1.446E-09 -2.296E-12 -3.376E-13  1.00E-07
  1.055E+02 2.36748E-18 -2.652E-03 -5.124E-10 -1.451E-09 -2.285E-12 -3.446E-13  1.00E-07
  1.060E+02 2.36148E-18 -2.656E-03 -4.944E-10 -1.455E-09 -2.275E-12 -3.514E-13  1.00E-07
  1.065E+02 2.35565E-18 -2.659E-03 -4.766E-10 -1.459E-09 -2.264E-12 -3.580E-13  1.00E-07
  1.070E+02 2.35000E-18 -2.662E-03 -4.590E-10 -1.463E-09 -2.253E-12 -3.645E-13  1.00E-07
  1.075E+02 2.34452E-18 -2.664E-03 -4.415E-10 -1.466E-09 -2.242E-12 -3.708E-13  1.00E-07
  1.080E+02 2.33921E-18 -2.666E-03 -4.241E-10 -1.469E-09 -2.231E-12 -3.769E-13  1.00E-07
  1.085E+02 2.33405E-18 -2.667E-03 -4.069E-10 -1.473E-09 -2.220E-12 -3.829E-13  1.00E-07
  1.090E+02 2.32905E-18 -2.668E-03 -3.898E-10 -1.475E-09 -2.208E-12 -3.887E-13  1.00E-07
  1.095E+02 2.32421E-18 -2.668E-03 -3.729E-10 -1.478E-09 -2.197E-12 -3.943E-13  1.00E-07
  1.100E+02 2.31951E-18 -2.667E-03 -3.562E-10 -1.481E-09 -2.185E-12 -3.998E-13  1.00E-07
  1.105E+02 2.31496E-18 -2.666E-03 -3.395E-10 -1.483E-09 -2.173E-12 -4.051E-13  1.00E-07
  1.110E+02 2.31055E-18 -2.664E-03 -3.231E-10 -1.485E-09 -2.161E-12 -4.102E-13  1.00E-07
  1.115E+02 2.30627E-18 -2.662E-03 -3.068E-10 -1.487E-09 -2.149E-12 -4.152E-13  1.00E-07
  1.120E+02 2.30213E-18 -2.659E-03 -2.906E-10 -1.489E-09 -2.137E-12 -4.200E-13  1.00E-07
  1.125E+02 2.29812E-18 -2.656E-03 -2.746E-10 -1.491E-09 -2.125E-12 -4.247E-13  1.00E-07
  1.130E+02 2.29424E-18 -2.652E-03 -2.587E-10 -1.492E-09 -2.113E-12 -4.291E-13  1.00E-07
  1.135E+02 2.29048E-18 -2.647E-03 -2.430E-10 -1.494E-09 -2.100E-12 -4.335E-13  1.00E-07
  1.140E+02 2.28685E-18 -2.643E-03 -2.274E-10 -1.495E-09 -2.088E-12 -4.377E-13  1.00E-07
  1.145E+02 2.28333E-18 -2.637E-03 -2.120E-10 -1.496E-09 -2.075E-12 -4.417E-13  1.00E-07
  1.150E+02 2.27992E-18 -2.631E-03 -1.968E-10 -1.497E-09 -2.062E-12 -4.455E-13  1.00E-07
  1.155E+02 2.27663E-18 -2.625E-03 -1.817E-10 -1.498E-09 -2.049E-12 -4.492E-13  1.00E-07
  1.160E+02 2.27344E-18 -2.618E-03 -1.667E-10 -1.499E-09 -2.036E-12 -4.528E-13  1.00E-07
  1.165E+02 2.27036E-18 -2.611E-03 -1.520E-10 -1.499E-09 -2.023E-12 -4.561E-13  1.00E-07
  1.170E+02 2.26738E-18 -2.603E-03 -1.373E-10 -1.500E-09 -2.010E-12 -4.594E-13  1.00E-07
  1.175E+02 2.26451E-18 -2.595E-03 -1.228E-10 -1.500E-09 -1.997E-12 -4.624E-13  1.00E-07
  1.180E+02 2.26173E-18 -2.586E-03 -1.085E-10 -1.500E-09 -1.984E-12 -4.653E-13  1.00E-07
  1.185E+02 2.25904E-18 -2.577E-03 -9.431E-11 -1.500E-09 -1.970E-12 -4.681E-13  1.00E-07
  1.190E+02 2.25645E-18 -2.568E-03 -8.028E-11 -1.500E-09 -1.957E-12 -4.707E-13  1.00E-07
  1.195E+02 2.25395E-18 -2.558E-03 -6.640E-11 -1.500E-09 -1.943E-12 -4.732E-13  1.00E-07
  1.200E+02 2.25153E-18 -2.548E-03 -5.268E-11 -1.500E-09 -1.929E-12 -4.755E-13  1.00E-07
  1.205E+02 2.24920E-18 -2.537E-03 -3.910E-11 -1.499E-09 -1.916E-12 -4.777E-13  1.00E-07
  1.210E+02 2.24695E-18 -2.526E-03 -2.568E-11 -1.499E-09 -1.902E-12 -4.797E-13  1.00E-07
  1.215E+02 2.24478E-18 -2.515E-03 -1.240E-11 -1.498E-09 -1.888E-12 -4.815E-13  1.00E-07
  1.220E+02 2.24269E-18 -2.503E-03  7.213E-13 -1.498E-09 -1.874E-12 -4.833E-13  1.00E-07
  1.225E+02 2.24068E-18 -2.491E-03  1.370E-11 -1.497E-09 -1.860E-12 -4.848E-13  1.00E-07
  1.230E+02 2.23874E-18 -2.478E-03  2.652E-11 -1.496E-09 -1.846E-12 -4.863E-13  1.00E-07
  1.235E+02 2.23687E-18 -2.465E-03  3.920E-11 -1.495E-09 -1.832E-12 -4.875E-13  1.00E-07
  1.240E+02 2.23507E-18 -2.452E-03  5.173E-11 -1.494E-09 -1.817E-12 -4.887E-13  1.00E-07
  1.245E+02 2.23334E-18 -2.439E-03  6.411E-11 -1.493E-09 -1.803E-12 -4.897E-13  1.00E-07
  1.250E+02 2.23167E-18 -2.425E-03  7.634E-11 -1.492E-09 -1.788E-12 -4.905E-13  1.00E-07
  1.255E+02 2.23007E-18 -2.411E-03  8.843E-11 -1.491E-09 -1.774E-12 -4.913E-13  1.00E-07
  1.260E+02 2.22853E-18 -2.396E-03  1.004E-10 -1.489E-09 -1.759E-12 -4.918E-13  1.00E-07
  1.265E+02 2.22706E-18 -2.381E-03  1.122E-10 -1.488E-09 -1.745E-12 -4.923E-13  1.00E-07
  1.270E+02 2.22564E-18 -2.366E-03  1.238E-10 -1.487E-09 -1.730E-12 -4.926E-13  1.00E-07
  1.275E+02 2.22427E-18 -2.351E-03  1.353E-10 -1.485E-09 -1.715E-12 -4.928E-13  1.00E-07
  1.280E+02 2.22297E-18 -2.335E-03  1.467E-10 -1.484E-09 -1.701E-12 -4.928E-13  1.00E-07
  1.285E+02 2.22171E-18 -2.319E-03  1.579E-10 -1.482E-09 -1.686E-12 -4.927E-13  1.00E-07
  1.290E+02 2.22051E-18 -2.303E-03  1.690E-10 -1.481E-09 -1.671E-12 -4.925E-13  1.00E-07
  1.295E+02 2.21936E-18 -2.286E-03  1.799E-10 -1.479E-09 -1.656E-12 -4.921E-13  1.00E-07
  1.300E+02 2.21826E-18 -2.270E-03  1.907E-10 -1.477E-09 -1.641E-12 -4.916E-13  1.00E-07
  1.305E+02 2.21720E-18 -2.253E-03  2.014E-10 -1.475E-09 -1.626E-12 -4.910E-13  1.00E-07
  1.310E+02 2.21619E-18 -2.235E-03  2.119E-10 -1.474E-09 -1.611E-12 -4.903E-13  1.00E-07
  1.315E+02 2.21523E-18 -2.218E-03  2.223E-10 -1.472E-09 -1.595E-12 -4.894E-13  1.00E-07
  1.320E+02 2.21431E-18 -2.200E-03  2.325E-10 -1.470E-09 -1.580E-12 -4.884E-13  1.00E-07
  1.325E+02 2.21343E-18 -2.182E-03  2.426E-10 -1.468E-09 -1.565E-12 -4.873E-13  1.00E-07
  1.330E+02 2.21259E-18 -2.164E-03  2.526E-10 -1.466E-09 -1.549E-12 -4.860E-13  1.00E-07
  1.335E+02 2.21180E-18 -2.146E-03  2.624E-10 -1.464E-09 -1.534E-12 -4.846E-13  1.00E-07
  1.340E+02 2.21104E-18 -2.127E-03  2.721E-10 -1.462E-09 -1.519E-12 -4.832E-13  1.00E-07
  1.345E+02 2.21031E-18 -2.108E-03  2.817E-10 -1.460E-09 -1.503E-12 -4.816E-13  1.00E-07
  1.350E+02 2.20963E-18 -2.089E-03  2.911E-10 -1.458E-09 -1.488E-12 -4.798E-13  1.00E-07
  1.355E+02 2.20897E-18 -2.070E-03  3.004E-10 -1.456E-09 -1.472E-12 -4.780E-13  1.00E-07
  1.360E+02 2.20835E-18 -2.051E-03  3.095E-10 -1.453E-09 -1.457E-12 -4.760E-13  1.00E-07
  1.365E+02 2.20777E-18 -2.031E-03  3.186E-10 -1.451E-09 -1.441E-12 -4.740E-13  1.00E-07
  1.370E+02 2.20721E-18 -2.011E-03  3.275E-10 -1.449E-09 -1.425E-12 -4.718E-13  1.00E-07
  1.375E+02 2.20669E-18 -1.992E-03  3.363E-10 -1.447E-09 -1.410E-12 -4.695E-13  1.00E-07
  1.380E+02 2.20619E-18 -1.971E-03  3.449E-10 -1.445E-09 -1.394E-12 -4.671E-13  1.00E-07
  1.385E+02 2.20572E-18 -1.951E-03  3.534E-10 -1.443E-09 -1.378E-12 -4.645E-13  1.00E-07
  1.390E+02 2.20528E-18 -1.931E-03  3.618E-10 -1.440E-09 -1.362E-12 -4.619E-13  1.00E-07
  1.395E+02 2.20487E-18 -1.910E-03  3.701E-10 -1.438E-09 -1.346E-12 -4.592E-13  1.00E-07
  1.400E+02 2.20448E-18 -1.890E-03  3.782E-10 -1.436E-09 -1.330E-12 -4.563E-13  1.00E-07
  1.405E+02 2.20411E-18 -1.869E-03  3.862E-10 -1.434E-09 -1.314E-12 -4.534E-13  1.00E-07
  1.410E+02 2.20377E-18 -1.848E-03  3.941E-10 -1.431E-09 -1.298E-12 -4.503E-13  1.00E-07
  1.415E+02 2.20345E-18 -1.827E-03  4.019E-10 -1.429E-09 -1.282E-12 -4.472E-13  1.00E-07
  1.420E+02 2.20316E-18 -1.805E-03  4.095E-10 -1.427E-09 -1.266E-12 -4.439E-13  1.00E-07
  1.425E+02 2.20288E-18 -1.784E-03  4.170E-10 -1.424E-09 -1.250E-12 -4.406E-13  1.00E-07
  1.430E+02 2.20263E-18 -1.762E-03  4.245E-10 -1.422E-09 -1.234E-12 -4.371E-13  1.00E-07
  1.435E+02 2.20239E-18 -1.741E-03  4.317E-10 -1.420E-09 -1.218E-12 -4.336E-13  1.00E-07
  1.440E+02 2.20217E-18 -1.719E-03  4.389E-10 -1.418E-09 -1.202E-12 -4.299E-13  1.00E-07
  1.445E+02 2.20197E-18 -1.697E-03  4.459E-10 -1.415E-09 -1.186E-12 -4.262E-13  1.00E-07
  1.450E+02 2.20179E-18 -1.675E-03  4.529E-10 -1.413E-09 -1.170E-12 -4.224E-13  1.00E-07
  1.455E+02 2.20162E-18 -1.653E-03  4.597E-10 -1.411E-09 -1.153E-12 -4.184E-13  1.00E-07
  1.460E+02 2.20147E-18 -1.631E-03  4.664E-10 -1.409E-09 -1.137E-12 -4.144E-13  1.00E-07
  1.465E+02 2.20134E-18 -1.609E-03  4.729E-10 -1.406E-09 -1.121E-12 -4.103E-13  1.00E-07
  1.470E+02 2.20122E-18 -1.586E-03  4.794E-10 -1.404E-09 -1.105E-12 -4.061E-13  1.00E-07
  1.475E+02 2.20111E-18 -1.564E-03  4.858E-10 -1.402E-09 -1.088E-12 -4.018E-13  1.00E-07
  1.480E+02 2.20102E-18 -1.541E-03  4.920E-10 -1.400E-09 -1.072E-12 -3.975E-13  1.00E-07
  1.485E+02 2.20094E-18 -1.518E-03  4.981E-10 -1.397E-09 -1.056E-12 -3.930E-13  1.00E-07
  1.490E+02 2.20087E-18 -1.496E-03  5.041E-10 -1.395E-09 -1.039E-12 -3.885E-13  1.00E-07
  1.495E+02 2.20081E-18 -1.473E-03  5.100E-10 -1.393E-09 -1.023E-12 -3.839E-13  1.00E-07
  1.500E+02 2.20076E-18 -1.450E-03  5.158E-10 -1.391E-09 -1.006E-12 -3.792E-13  1.00E-07
  1.505E+02 2.20073E-18 -1.427E-03  5.215E-10 -1.389E-09 -9.900E-13 -3.744E-13  1.00E-07
  1.510E+02 2.20070E-18 -1.404E-03  5.271E-10 -1.387E-09 -9.735E-13 -3.696E-13  1.00E-07
  1.515E+02 2.20068E-18 -1.381E-03  5.325E-10 -1.385E-09 -9.571E-13 -3.646E-13  1.00E-07
  1.520E+02 2.20068E-18 -1.358E-03  5.379E-10 -1.383E-09 -9.406E-13 -3.596E-13  1.00E-07
  1.525E+02 2.20068E-18 -1.334E-03  5.431E-10 -1.380E-09 -9.240E-13 -3.546E-13  1.00E-07
  1.530E+02 2.20068E-18 -1.311E-03  5.483E-10 -1.378E-09 -9.075E-13 -3.494E-13  1.00E-07
  1.535E+02 2.20070E-18 -1.288E-03  5.533E-10 -1.376E-09 -8.910E-13 -3.442E-13  1.00E-07
  1.540E+02 2.20072E-18 -1.264E-03  5.582E-10 -1.374E-09 -8.744E-13 -3.389E-13  1.00E-07
  1.545E+02 2.20075E-18 -1.241E-03  5.631E-10 -1.372E-09 -8.578E-13 -3.335E-13  1.00E-07
  1.550E+02 2.20078E-18 -1.217E-03  5.678E-10 -1.371E-09 -8.412E-13 -3.281E-13  1.00E-07
  1.555E+02 2.20082E-18 -1.193E-03  5.724E-10 -1.369E-09 -8.246E-13 -3.226E-13  1.00E-07
  1.560E+02 2.20086E-18 -1.170E-03  5.769E-10 -1.367E-09 -8.080E-13 -3.171E-13  1.00E-07
  1.565E+02 2.20091E-18 -1.146E-03  5.813E-10 -1.365E-09 -7.913E-13 -3.114E-13  1.00E-07
  1.570E+02 2.20097E-18 -1.122E-03  5.856E-10 -1.363E-09 -7.747E-13 -3.058E-13  1.00E-07
  1.575E+02 2.20103E-18 -1.098E-03  5.898E-10 -1.361E-09 -7.580E-13 -3.000E-13  1.00E-07
  1.580E+02 2.20109E-18 -1.075E-03  5.939E-10 -1.360E-09 -7.413E-13 -2.942E-13  1.00E-07
  1.585E+02 2.20115E-18 -1.051E-03  5.979E-10 -1.358E-09 -7.246E-13 -2.883E-13  1.00E-07
  1.590E+02 2.20122E-18 -1.027E-03  6.019E-10 -1.356E-09 -7.079E-13 -2.824E-13  1.00E-07
  1.595E+02 2.20129E-18 -1.003E-03  6.057E-10 -1.354E-09 -6.912E-13 -2.764E-13  1.00E-07
  1.600E+02 2.20136E-18 -9.787E-04  6.094E-10 -1.353E-09 -6.745E-13 -2.704E-13  1.00E-07
  1.605E+02 2.20144E-18 -9.546E-04  6.130E-10 -1.351E-09 -6.578E-13 -2.643E-13  1.00E-07
  1.610E+02 2.20151E-18 -9.305E-04  6.165E-10 -1.350E-09 -6.410E-13 -2.582E-13  1.00E-07
  1.615E+02 2.20159E-18 -9.064E-04  6.199E-10 -1.348E-09 -6.243E-13 -2.520E-13  1.00E-07
  1.620E+02 2.20167E-18 -8.822E-04  6.232E-10 -1.347E-09 -6.075E-13 -2.458E-13  1.00E-07
  1.625E+02 2.20175E-18 -8.581E-04  6.265E-10 -1.345E-09 -5.907E-13 -2.395E-13  1.00E-07
  1.630E+02 2.20183E-18 -8.338E-04  6.296E-10 -1.344E-09 -5.739E-13 -2.332E-13  1.00E-07
  1.635E+02 2.20191E-18 -8.096E-04  6.326E-10 -1.342E-09 -5.571E-13 -2.268E-13  1.00E-07
  1.640E+02 2.20199E-18 -7.853E-04  6.356E-10 -1.341E-09 -5.403E-13 -2.204E-13  1.00E-07
  1.645E+02 2.20207E-18 -7.610E-04  6.384E-10 -1.340E-09 -5.235E-13 -2.139E-13  1.00E-07
  1.650E+02 2.20215E-18 -7.367E-04  6.411E-10 -1.338E-09 -5.067E-13 -2.074E-13  1.00E-07
  1.655E+02 2.20223E-18 -7.123E-04  6.438E-10 -1.337E-09 -4.899E-13 -2.009E-13  1.00E-07
  1.660E+02 2.20231E-18 -6.880E-04  6.464E-10 -1.336E-09 -4.731E-13 -1.943E-13  1.00E-07
  1.665E+02 2.20239E-18 -6.636E-04  6.488E-10 -1.335E-09 -4.562E-13 -1.877E-13  1.00E-07
  1.670E+02 2.20246E-18 -6.391E-04  6.512E-10 -1.334E-09 -4.394E-13 -1.811E-13  1.00E-07
  1.675E+02 2.20254E-18 -6.147E-04  6.535E-10 -1.332E-09 -4.225E-13 -1.744E-13  1.00E-07
  1.680E+02 2.20261E-18 -5.903E-04  6.557E-10 -1.331E-09 -4.057E-13 -1.677E-13  1.00E-07
  1.685E+02 2.20268E-18 -5.658E-04  6.578E-10 -1.330E-09 -3.888E-13 -1.609E-13  1.00E-07
  1.690E+02 2.20275E-18 -5.413E-04  6.598E-10 -1.329E-09 -3.719E-13 -1.541E-13  1.00E-07
  1.695E+02 2.20282E-18 -5.168E-04  6.617E-10 -1.329E-09 -3.551E-13 -1.473E-13  1.00E-07
  1.700E+02 2.20289E-18 -4.923E-04  6.635E-10 -1.328E-09 -3.382E-13 -1.405E-13  1.00E-07
  1.705E+02 2.20295E-18 -4.677E-04  6.653E-10 -1.327E-09 -3.213E-13 -1.336E-13  1.00E-07
  1.710E+02 2.20301E-18 -4.432E-04  6.669E-10 -1.326E-09 -3.044E-13 -1.268E-13  1.00E-07
  1.715E+02 2.20307E-18 -4.186E-04  6.685E-10 -1.325E-09 -2.875E-13 -1.198E-13  1.00E-07
  1.720E+02 2.20313E-18 -3.941E-04  6.699E-10 -1.325E-09 -2.706E-13 -1.129E-13  1.00E-07
  1.725E+02 2.20318E-18 -3.695E-04  6.713E-10 -1.324E-09 -2.537E-13 -1.060E-13  1.00E-07
  1.730E+02 2.20323E-18 -3.449E-04  6.726E-10 -1.323E-09 -2.368E-13 -9.898E-14  1.00E-07
  1.735E+02 2.20328E-18 -3.203E-04  6.738E-10 -1.323E-09 -2.199E-13 -9.199E-14  1.00E-07
  1.740E+02 2.20332E-18 -2.957E-04  6.749E-10 -1.322E-09 -2.030E-13 -8.498E-14  1.00E-07
  1.745E+02 2.20336E-18 -2.711E-04  6.759E-10 -1.322E-09 -1.861E-13 -7.795E-14  1.00E-07
  1.750E+02 2.20340E-18 -2.465E-04  6.768E-10 -1.321E-09 -1.692E-13 -7.091E-14  1.00E-07
  1.755E+02 2.20343E-18 -2.218E-04  6.777E-10 -1.321E-09 -1.523E-13 -6.386E-14  1.00E-07
  1.760E+02 2.20346E-18 -1.972E-04  6.784E-10 -1.320E-09 -1.354E-13 -5.679E-14  1.00E-07
  1.765E+02 2.20349E-18 -1.726E-04  6.791E-10 -1.320E-09 -1.185E-13 -4.972E-14  1.00E-07
  1.770E+02 2.20351E-18 -1.479E-04  6.797E-10 -1.320E-09 -1.015E-13 -4.263E-14  1.00E-07
  1.775E+02 2.20353E-18 -1.233E-04  6.801E-10 -1.319E-09 -8.462E-14 -3.554E-14  1.00E-07
  1.780E+02 2.20355E-18 -9.862E-05  6.805E-10 -1.319E-09 -6.769E-14 -2.844E-14  1.00E-07
  1.785E+02 2.20356E-18 -7.397E-05  6.809E-10 -1.319E-09 -5.077E-14 -2.133E-14  1.00E-07
  1.790E+02 2.20357E-18 -4.931E-05  6.811E-10 -1.319E-09 -3.385E-14 -1.422E-14  1.00E-07
  1.795E+02 2.20358E-18 -2.466E-05  6.812E-10 -1.319E-09 -1.692E-14 -7.113E-15  1.00E-07
  1.800E+02 2.20358E-18 -3.460E-19  6.813E-10 -1.319E-09 -2.375E-28 -9.982E-29  1.00E-07

  TOTAL ELASTIC CROSS SECTION = 1.277867E-16 cm**2
               FROM DCS TABLE = 1.277843E-16  (REL. DIF. = 1.92E-05)

  1ST TRANSPORT CROSS SECTION = 3.952188E-17 cm**2
               FROM DCS TABLE = 3.952190E-17  (REL. DIF. = 5.05E-07)

  2ND TRANSPORT CROSS SECTION = 5.634715E-17 cm**2

  **** DPWA0 ENDED ************************************************************

